id,title,category,description,duration,start,end,predicted_end,first_seen,labels,location,place_hierarchies,timezone,entities,phq_attendance,rank,local_rank,aviation_rank
kLwTYY3RPvpkarPWnR,Luxury Bridal Expo Orland Park,expos,,16200,2020-02-23 17:30:00+00:00,2020-02-23 22:00:00+00:00,,2020-01-28 23:34:01+00:00,"['clothing', 'expo', 'fashion']","[-87.624655, 41.892277]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': '3Ju4FDFaCf2HmEvsGg4Cfx', 'name': 'Luxury Bridal Expo Orland Park', 'type': 'event-group', 'formatted_address': '8800 W 159th St, Orland Park, IL 60462'}, {'entity_id': 'm7nDZeXLF7fWBERawh7QsL', 'name': 'Chicago Marriott Downtown Magnificent Mile', 'type': 'venue', 'formatted_address': '540 N Michigan Ave\nChicago\nIL 60611\nUnited States'}]",20000,76,82,56.0
Nv8QnQvRX4cQR6XHv2,House of Blues Gospel Brunch,concerts,,0,2020-02-23 16:00:00+00:00,2020-02-23 16:00:00+00:00,,2019-10-03 22:11:24+00:00,"['concert', 'music']","[-87.62913, 41.888233]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'AfJwpDskcMhXWJWRjtALNV', 'name': 'House of Blues Chicago', 'type': 'venue', 'formatted_address': '329 North Dearborn Street\nChicago, IL 60654\nUnited States of America'}]",1300,52,60,0.0
scUF4KyB79Z6eN99ZS,Elena Colombi,concerts,,0,2020-02-23 04:00:00+00:00,2020-02-23 04:00:00+00:00,,2019-12-11 18:15:21+00:00,"['concert', 'music']","[-87.658807, 41.949796]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4896555'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'xATJBr2j4AjEKLn8zvAhab', 'name': 'Metro Chicago', 'type': 'venue', 'formatted_address': '3730 North Clark Street\nChicago, IL 60613\nUnited States of America'}]",1099,51,59,0.0
Gd9bpGMjjFy5V8xy8N,Twiddle,concerts,,0,2020-02-23 03:00:00+00:00,2020-02-23 03:00:00+00:00,,2019-11-14 23:00:32+00:00,"['concert', 'music']","[-87.637381, 41.918591]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'kaDsGEPaGAmqVhTWPvJbGz', 'name': 'Park West', 'type': 'venue', 'formatted_address': '322 West Armitage Avenue\nChicago, IL 60614\nUnited States of America'}]",1000,50,58,0.0
vT7RqtR7JieoNDfXxz,Wilder vs Fury II,sports,"21+ / www.joesbar.comJoes on Weed St. will be airing the live fight between Deontay Wilder vs. Tyson Fury.Tickets include admission only. Tables, food and drinks are not included with the purchase of a ticket. For table inquiries and drink packages, email events@joesbar.com or call 312-337-3486.",0,2020-02-23 03:00:00+00:00,2020-02-23 03:00:00+00:00,,2019-12-20 19:52:29+00:00,"['boxing', 'sport']","[-87.652182, 41.910098]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'YhUBPfQsr43bjc6ADDqjwF', 'name': ""Joe's Bar"", 'type': 'venue', 'formatted_address': 'Chicago, IL 60642\nUnited States of America'}]",1500,54,63,0.0
5XAaeUpRU4KrzbNEhv,Big Head Todd & The Monsters,concerts,,0,2020-02-23 02:00:00+00:00,2020-02-23 02:00:00+00:00,,2019-09-09 22:23:19+00:00,"['concert', 'music']","[-87.653916, 41.939564]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4889019'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'arrxqyxMgCHjCkZMwmw62k', 'name': 'The Vic Theatre', 'type': 'venue', 'formatted_address': '3145 North Sheffield Avenue\nChicago, IL 60657\nUnited States of America'}]",1000,50,58,0.0
9MsYwqJKpDdk8NQ4Np,Sin Anestesia,concerts,,0,2020-02-23 02:00:00+00:00,2020-02-23 02:00:00+00:00,,2020-01-19 18:07:53+00:00,"['concert', 'music']","[-87.62913, 41.888233]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'AfJwpDskcMhXWJWRjtALNV', 'name': 'House of Blues Chicago', 'type': 'venue', 'formatted_address': '329 North Dearborn Street\nChicago, IL 60654\nUnited States of America'}]",1300,52,60,0.0
eZug6yvZywU827i6SN,Summer: The Donna Summer Musical (Chicago),performing-arts,,0,2020-02-23 02:00:00+00:00,2020-02-23 02:00:00+00:00,,2019-05-05 03:23:17+00:00,"['entertainment', 'music', 'performing-arts']","[-87.628765, 41.884561]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'BNpi2Sd3sANZNkmLPx7k54', 'name': 'James M Nederlander Theatre', 'type': 'venue', 'formatted_address': '24 West Randolph Street\nChicago, IL 60601\nUnited States of America'}]",1356,53,61,
gnDeCdw9uA5Ji3kXbW,Cheat Codes,concerts,,0,2020-02-23 02:00:00+00:00,2020-02-23 02:00:00+00:00,,2019-12-10 19:05:51+00:00,"['concert', 'music']","[-87.690044, 41.918605]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4889019'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'aWSRTXaMQ7qUKySBsqHmHB', 'name': 'Concord Music Hall', 'type': 'venue', 'formatted_address': '2047 North Milwaukee Avenue\nChicago, IL 60647\nUnited States of America'}]",1500,54,65,0.0
v6KeYMpHeeqhQeqqwT,Georgetown Hoyas vs DePaul Blue Demons,sports,,0,2020-02-23 02:00:00+00:00,2020-02-23 02:00:00+00:00,2020-02-23 03:35:00+00:00,2019-09-09 18:36:55+00:00,"['basketball', 'ncaa', 'sport']","[-87.621772, 41.853136]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4906683'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'pxJbsfW5VS6Mbays2U6wym', 'name': 'Wintrust Arena', 'type': 'venue', 'formatted_address': '200 East Cermak Road\nChicago, IL 60616\nUnited States of America'}]",7958,68,79,0.0
xKKeLrG3E5eGypCLch,Tim And Eric: 2020 Mandatory Attendance World Tour,performing-arts,"Tim and Eric Mandatory Attendance Tour! Tim and Eric return to the road for a WORLD TOUR (Australia, Canada and USA) filled with more spoofs, goofs and insanity, including some very special surprises we can't talk about right now.",0,2020-02-23 02:00:00+00:00,2020-02-23 02:00:00+00:00,,2019-09-27 11:17:31+00:00,"['comedy', 'entertainment', 'performing-arts']","[-87.627572, 41.88548]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'UniKDgC373FLJBdMmghKZc', 'name': 'The Chicago Theatre', 'type': 'venue', 'formatted_address': '175 North State Street\nChicago, IL 60601\nUnited States of America'}]",2169,57,65,
xBrXJ3i6QqyVQHvbWp,Joffrey Ballet,performing-arts,,0,2020-02-23 01:30:00+00:00,2020-02-23 01:30:00+00:00,,2019-02-12 03:57:34+00:00,"['entertainment', 'performing-arts']","[-87.625113, 41.875824]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'ZWjCGvqwmQzeS39FCZPcQC', 'name': 'Auditorium Theatre', 'type': 'venue', 'formatted_address': '50 East Ida B. Wells Drive\nChicago, IL 60605\nUnited States of America'}]",2335,57,64,
rvnPvQg9U8Qa3GgzV3,Beach Bunny,concerts,,0,2020-02-23 01:00:00+00:00,2020-02-23 01:00:00+00:00,,2019-11-06 18:28:16+00:00,"['concert', 'music']","[-87.658807, 41.949796]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4896555'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'xATJBr2j4AjEKLn8zvAhab', 'name': 'Metro Chicago', 'type': 'venue', 'formatted_address': '3730 North Clark Street\nChicago, IL 60613\nUnited States of America'}]",1100,51,59,0.0
xUj9mz3t7xereAsmKw,Phoenix Suns vs Chicago Bulls,sports,,8869,2020-02-23 01:00:00+00:00,2020-02-23 03:27:49+00:00,,2019-08-12 22:52:15+00:00,"['basketball', 'nba', 'sport']","[-87.674176, 41.880691]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'Vy5s5Cx4cYAf5uKQNG8hQ9', 'name': 'United Center', 'type': 'venue', 'formatted_address': '1901 West Madison Street\nChicago, IL 60612\nUnited States of America'}]",20506,76,88,63.0
69nNMqEMtTD64btQHX,IUPUI Jaguars vs Illinois Chicago Flames,sports,,0,2020-02-22 21:12:00+00:00,2020-02-22 21:12:00+00:00,2020-02-22 22:45:00+00:00,2019-09-20 20:54:43+00:00,"['basketball', 'ncaa', 'sport']","[-87.66034, 41.877342]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'LmEyMVKizV6Mzv8kCenmep', 'name': 'Credit Union 1 Arena', 'type': 'venue', 'formatted_address': 'Chicago, IL 60607\nUnited States of America'}]",8514,69,80,0.0
AgtVPHojFBsN9vPCxZ,Summer: The Donna Summer Musical (Chicago),performing-arts,,0,2020-02-22 20:00:00+00:00,2020-02-22 20:00:00+00:00,,2019-05-05 07:47:09+00:00,"['entertainment', 'music', 'performing-arts']","[-87.628765, 41.884561]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'BNpi2Sd3sANZNkmLPx7k54', 'name': 'James M Nederlander Theatre', 'type': 'venue', 'formatted_address': '24 West Randolph Street\nChicago, IL 60601\nUnited States of America'}]",1356,53,61,
SuEdTEDTNBQf82vGf6,Joffrey Ballet,performing-arts,,0,2020-02-22 20:00:00+00:00,2020-02-22 20:00:00+00:00,,2019-02-12 04:00:35+00:00,"['entertainment', 'performing-arts']","[-87.625113, 41.875824]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'ZWjCGvqwmQzeS39FCZPcQC', 'name': 'Auditorium Theatre', 'type': 'venue', 'formatted_address': '50 East Ida B. Wells Drive\nChicago, IL 60605\nUnited States of America'}]",2335,57,64,
rvd7EHC43bqKEXnKGe,Valparaiso Crusaders vs Loyola Chicago Ramblers,sports,,0,2020-02-22 20:00:00+00:00,2020-02-22 20:00:00+00:00,2020-02-22 21:35:00+00:00,2019-09-27 18:31:30+00:00,"['basketball', 'ncaa', 'sport']","[-87.659079, 42.000634]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4896555'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'u94gMfMvci67BjMaxLiAak', 'name': 'Joseph J. Gentile Arena', 'type': 'venue', 'formatted_address': '6525 North Sheridan Road\nChicago, IL 60626\nUnited States of America'}]",2407,58,66,0.0
j9ex4MRtGDPWmP39s3,Franciscan University of Steubenville Barons vs Medaille Mavericks,sports,,0,2020-02-22 19:00:00+00:00,2020-02-22 19:00:00+00:00,2020-02-22 20:35:00+00:00,2020-02-27 06:46:58+00:00,"['basketball', 'ncaa', 'sport']","[-87.653224, 41.923989]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'yDZ32huM8BX26wcZgKeypr', 'name': 'DePaul University Sullivan Athletic Center', 'type': 'venue', 'formatted_address': '2323 North Sheffield Avenue\nChicago, IL 60614\nUnited States of America'}]",3000,60,69,0.0
DDcPJbsmXWMHTSCkuu,International Conference on Environment and Natural Science,conferences,,118800,2020-02-22 15:00:00+00:00,2020-02-24 00:00:00+00:00,,2019-12-16 08:59:27+00:00,"['conference', 'science']","[-87.635633, 41.882747]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,[],5000,64,74,52.0
eVhvSSt3A4J5zAEexg,"International Conference On Economics, Management And Social Study",conferences,,118800,2020-02-22 15:00:00+00:00,2020-02-24 00:00:00+00:00,,2019-06-02 02:28:47+00:00,"['conference', 'education']","[-87.635633, 41.882747]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'tQvQ3dC7RsKFMKDfWewcWp', 'name': 'International Conference On Economics, Management And Social Study', 'type': 'event-group', 'formatted_address': '28 N Franklin St, Chicago, IL 60606'}]",1000,50,60,39.0
W4dGxgtfdZMDAipxxs,Objekt (21+ Event),concerts,,0,2020-02-22 04:00:00+00:00,2020-02-22 04:00:00+00:00,,2019-12-22 03:43:42+00:00,"['concert', 'music']","[-87.658807, 41.949796]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4896555'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'xATJBr2j4AjEKLn8zvAhab', 'name': 'Metro Chicago', 'type': 'venue', 'formatted_address': '3730 North Clark Street\nChicago, IL 60613\nUnited States of America'}]",1099,51,59,
8RbeFS9jyYZzwyqZvJ,Cleopatra Metio La Pata,concerts,,0,2020-02-22 03:00:00+00:00,2020-02-22 03:00:00+00:00,,2020-02-08 03:49:49+00:00,"['concert', 'music']","[-87.758614, 41.968069]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4910614']]",America/Chicago,"[{'entity_id': 'J2KsT9xD4QbkcN3HviqTPb', 'name': 'Copernicus Center', 'type': 'venue', 'formatted_address': '5216 West Lawrence Avenue\nChicago, IL 60630\nUnited States of America'}]",1890,56,70,
PgGbGJSjYnttfE3Eth,Midnight Memories One Direction Night,concerts,,0,2020-02-22 03:00:00+00:00,2020-02-22 03:00:00+00:00,,2020-01-16 03:59:23+00:00,"['concert', 'music']","[-87.62913, 41.888233]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'AfJwpDskcMhXWJWRjtALNV', 'name': 'House of Blues Chicago', 'type': 'venue', 'formatted_address': '329 North Dearborn Street\nChicago, IL 60654\nUnited States of America'}]",1300,52,60,0.0
KLjvNnPyYnoBfWbH4Y,The Cadillac Black with The Cadillac Three,concerts,,0,2020-02-22 02:30:00+00:00,2020-02-22 02:30:00+00:00,,2019-11-27 21:56:07+00:00,"['concert', 'music']","[-87.652182, 41.910098]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'YhUBPfQsr43bjc6ADDqjwF', 'name': ""Joe's Bar"", 'type': 'venue', 'formatted_address': 'Chicago, IL 60642\nUnited States of America'}]",1500,54,63,0.0
kB4Grys3b6wrvLutQZ,Oreofest,festivals,,0,2020-02-22 02:00:00+00:00,2020-02-22 02:00:00+00:00,,2020-01-24 03:57:29+00:00,"['concert', 'music']","[-87.658807, 41.949796]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4896555'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'xATJBr2j4AjEKLn8zvAhab', 'name': 'Metro Chicago', 'type': 'venue', 'formatted_address': '3730 North Clark Street\nChicago, IL 60613\nUnited States of America'}]",1099,51,59,
4qv9d9FtSKuzwYP3XF,Nashville Predators vs Chicago Blackhawks,sports,,9377,2020-02-22 01:30:00+00:00,2020-02-22 04:06:17+00:00,,2019-06-26 07:52:14+00:00,"['ice-hockey', 'nhl', 'sport']","[-87.674176, 41.880691]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'Vy5s5Cx4cYAf5uKQNG8hQ9', 'name': 'United Center', 'type': 'venue', 'formatted_address': '1901 West Madison Street\nChicago, IL 60612\nUnited States of America'}]",21878,77,88,50.0
6NUrFbVHw8JqQ4Lg3H,Summer: The Donna Summer Musical (Chicago),performing-arts,,0,2020-02-22 01:30:00+00:00,2020-02-22 01:30:00+00:00,,2019-05-05 00:52:33+00:00,"['entertainment', 'music', 'performing-arts']","[-87.628765, 41.884561]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'BNpi2Sd3sANZNkmLPx7k54', 'name': 'James M Nederlander Theatre', 'type': 'venue', 'formatted_address': '24 West Randolph Street\nChicago, IL 60601\nUnited States of America'}]",1356,53,61,
qdBfeJ8HDGYZqYzvyo,Raphael Saadiq,concerts,,0,2020-02-22 01:30:00+00:00,2020-02-22 01:30:00+00:00,,2019-09-16 22:17:58+00:00,"['concert', 'music']","[-87.653916, 41.939564]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4889019'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'arrxqyxMgCHjCkZMwmw62k', 'name': 'The Vic Theatre', 'type': 'venue', 'formatted_address': '3145 North Sheffield Avenue\nChicago, IL 60657\nUnited States of America'}]",1000,50,58,0.0
rnzcFKxBSjBJyUNnww,Joffrey Ballet,performing-arts,,0,2020-02-22 01:30:00+00:00,2020-02-22 01:30:00+00:00,,2019-02-12 03:58:34+00:00,"['entertainment', 'performing-arts']","[-87.625113, 41.875824]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'ZWjCGvqwmQzeS39FCZPcQC', 'name': 'Auditorium Theatre', 'type': 'venue', 'formatted_address': '50 East Ida B. Wells Drive\nChicago, IL 60605\nUnited States of America'}]",2335,57,64,
4HSqtFfTSpc3LuBXPm,Lil Tjay,concerts,,0,2020-02-22 01:00:00+00:00,2020-02-22 01:00:00+00:00,,2019-12-03 19:12:52+00:00,"['concert', 'music']","[-87.690044, 41.918605]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4889019'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'aWSRTXaMQ7qUKySBsqHmHB', 'name': 'Concord Music Hall', 'type': 'venue', 'formatted_address': '2047 North Milwaukee Avenue\nChicago, IL 60647\nUnited States of America'}]",1500,54,65,0.0
qP2XAq2TeBDf37riV2,Lyric Opera w/ Madama Butterfly,performing-arts,,0,2020-02-22 01:00:00+00:00,2020-02-22 01:00:00+00:00,,2019-02-05 06:52:04+00:00,"['entertainment', 'music', 'performing-arts']","[-87.637425, 41.882564]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'abMRZhkUSzaBCGHEBmxyuh', 'name': 'Civic Opera House', 'type': 'venue', 'formatted_address': '20 North Upper Wacker Drive 400\nChicago, IL 60606\nUnited States of America'}]",2230,57,67,
C4YHzQvThMjJcg3h7A,Club 90s and Y2K Present MIdnight Memories: (AA) One Direction Night,community,"Doors open at 530PM. Performance begins at 530PM. This is an All Ages event subject to parental discretion. House of Blues Chicago is a standing room only venue, all tickets are General Admission unless otherwise stated. *All support acts are subject to change without notice.*",0,2020-02-21 23:30:00+00:00,2020-02-21 23:30:00+00:00,,2020-07-21 05:31:07+00:00,"['concert', 'music']","[-87.62913, 41.888233]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'AfJwpDskcMhXWJWRjtALNV', 'name': 'House of Blues Chicago', 'type': 'venue', 'formatted_address': '329 North Dearborn Street\nChicago, IL 60654\nUnited States of America'}]",1300,52,60,
SngfKnbs948K9easQ3,Wis Green Bay Phoenix vs UIC Flames,sports,,0,2020-02-21 17:00:00+00:00,2020-02-21 17:00:00+00:00,2020-02-21 18:35:00+00:00,2019-09-27 18:31:23+00:00,"['basketball', 'ncaa', 'sport']","[-87.66034, 41.877342]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'LmEyMVKizV6Mzv8kCenmep', 'name': 'Credit Union 1 Arena', 'type': 'venue', 'formatted_address': 'Chicago, IL 60607\nUnited States of America'}]",5916,65,77,0.0
d5amyGDQJ2qdDGJ7ux,All American Rejects,concerts,,0,2020-02-21 02:00:00+00:00,2020-02-21 02:00:00+00:00,,2019-12-19 21:14:51+00:00,"['concert', 'music']","[-87.690044, 41.918605]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4889019'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'aWSRTXaMQ7qUKySBsqHmHB', 'name': 'Concord Music Hall', 'type': 'venue', 'formatted_address': '2047 North Milwaukee Avenue\nChicago, IL 60647\nUnited States of America'}]",1500,54,65,0.0
3SBqyt4RmpSsszRNVm,Joffrey Ballet,performing-arts,,0,2020-02-21 01:30:00+00:00,2020-02-21 01:30:00+00:00,,2019-02-12 03:56:41+00:00,"['entertainment', 'performing-arts']","[-87.625113, 41.875824]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'ZWjCGvqwmQzeS39FCZPcQC', 'name': 'Auditorium Theatre', 'type': 'venue', 'formatted_address': '50 East Ida B. Wells Drive\nChicago, IL 60605\nUnited States of America'}]",2335,57,64,
Bz7GYNuSzmLosttgYP,Summer: The Donna Summer Musical (Chicago),performing-arts,,0,2020-02-21 01:30:00+00:00,2020-02-21 01:30:00+00:00,,2019-05-05 04:10:47+00:00,"['entertainment', 'music', 'performing-arts']","[-87.628765, 41.884561]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'BNpi2Sd3sANZNkmLPx7k54', 'name': 'James M Nederlander Theatre', 'type': 'venue', 'formatted_address': '24 West Randolph Street\nChicago, IL 60601\nUnited States of America'}]",1356,53,61,
DskV7Pc4EGLFkgXMjQ,Echosmith,concerts,,0,2020-02-21 01:30:00+00:00,2020-02-21 01:30:00+00:00,,2019-10-22 18:44:09+00:00,"['concert', 'music']","[-87.637381, 41.918591]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'kaDsGEPaGAmqVhTWPvJbGz', 'name': 'Park West', 'type': 'venue', 'formatted_address': '322 West Armitage Avenue\nChicago, IL 60614\nUnited States of America'}]",1000,50,58,0.0
DCZmKpoAUbukJL9Hqs,Charlotte Hornets vs Chicago Bulls,sports,,8513,2020-02-21 01:00:00+00:00,2020-02-21 03:21:53+00:00,,2019-08-12 22:33:20+00:00,"['basketball', 'nba', 'sport']","[-87.674176, 41.880691]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'Vy5s5Cx4cYAf5uKQNG8hQ9', 'name': 'United Center', 'type': 'venue', 'formatted_address': '1901 West Madison Street\nChicago, IL 60612\nUnited States of America'}]",17463,75,86,61.0
Hbw63kKJX4u5q4ica3,Katie Kadan,concerts,,0,2020-02-21 00:00:00+00:00,2020-02-21 00:00:00+00:00,,2020-01-24 18:05:50+00:00,"['concert', 'music']","[-87.62913, 41.888233]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'AfJwpDskcMhXWJWRjtALNV', 'name': 'House of Blues Chicago', 'type': 'venue', 'formatted_address': '329 North Dearborn Street\nChicago, IL 60654\nUnited States of America'}]",1300,52,60,0.0
jpvZJxLmDc8mzTJS2k,LMT LAB DAY Chicago,expos,,198000,2020-02-20 15:00:00+00:00,2020-02-22 22:00:00+00:00,,2019-06-23 14:20:50+00:00,"['expo', 'medical', 'social', 'technology']","[-87.621895, 41.88755]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'AWPpkVMCZjhEDc88vbFvSE', 'name': 'LMT LAB DAY Chicago', 'type': 'event-group', 'formatted_address': None}]",20000,76,83,64.0
0WNyBKONAyoo,Chicago Dental Society Midwinter Meeting,conferences,"The CDS Midwinter Meeting is among the top three dental meetings in the U.S. and one of the top 10 conventions in Chicago. Each year, nearly 600 exhibiting companies participate in the meeting, creating one of the largest exhibits of dental products and manufacturers in North America.",259199,2020-02-20 06:00:00+00:00,2020-02-23 05:59:59+00:00,,2017-07-27 08:29:42+00:00,"['conference', 'expo', 'health', 'medical', 'science']","[-87.617028, 41.85122]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4906683'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'zz65ptRjmKD8A3zqTUhKHf', 'name': 'McCormick Place', 'type': 'venue', 'formatted_address': '2301 South King Drive\nChicago, IL 60616\nUnited States of America'}, {'entity_id': 'Rw7aCLVGYM8Et7DDfwqVWe', 'name': 'Chicago Dental Society Midwinter Meeting', 'type': 'event-group', 'formatted_address': None}]",30000,80,91,0.0
zUbSHP7SNXnZUtrfJF,Villanova Wildcats vs DePaul Blue Demons,sports,,0,2020-02-20 02:00:00+00:00,2020-02-20 02:00:00+00:00,2020-02-20 03:35:00+00:00,2019-09-09 18:36:45+00:00,"['basketball', 'ncaa', 'sport']","[-87.621772, 41.853136]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4906683'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'pxJbsfW5VS6Mbays2U6wym', 'name': 'Wintrust Arena', 'type': 'venue', 'formatted_address': '200 East Cermak Road\nChicago, IL 60616\nUnited States of America'}]",6615,66,78,0.0
8HqhTn2kYehrWauPzo,Tove Lo,concerts,,0,2020-02-20 01:30:00+00:00,2020-02-20 01:30:00+00:00,,2019-09-13 20:37:39+00:00,"['concert', 'music']","[-87.659963, 41.968718]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4896555'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'VbQtuFBygFbM9tQUzXF28z', 'name': 'The Riviera Theatre', 'type': 'venue', 'formatted_address': '4746 North Racine Avenue\nChicago, IL 60640\nUnited States of America'}]",2500,58,65,0.0
ALtYpVTG85WF9niWhc,Summer: The Donna Summer Musical (Chicago),performing-arts,,0,2020-02-20 01:30:00+00:00,2020-02-20 01:30:00+00:00,,2019-05-05 03:53:26+00:00,"['entertainment', 'music', 'performing-arts']","[-87.628765, 41.884561]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'BNpi2Sd3sANZNkmLPx7k54', 'name': 'James M Nederlander Theatre', 'type': 'venue', 'formatted_address': '24 West Randolph Street\nChicago, IL 60601\nUnited States of America'}]",1356,53,61,
HvuJ4J9riqR93QxNVU,New York Rangers vs Chicago Blackhawks,sports,,8953,2020-02-20 01:00:00+00:00,2020-02-20 03:29:13+00:00,,2019-06-26 07:52:05+00:00,"['ice-hockey', 'nhl', 'sport']","[-87.674176, 41.880691]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'Vy5s5Cx4cYAf5uKQNG8hQ9', 'name': 'United Center', 'type': 'venue', 'formatted_address': '1901 West Madison Street\nChicago, IL 60612\nUnited States of America'}]",21573,77,88,44.0
Zjt3umnwpCzHYdT8nz,Illinois State Redbirds vs Chicago Ramblers,sports,,0,2020-02-20 01:00:00+00:00,2020-02-20 01:00:00+00:00,2020-02-20 02:35:00+00:00,2019-09-07 18:37:09+00:00,"['basketball', 'ncaa', 'sport']","[-87.659079, 42.000634]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4896555'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'u94gMfMvci67BjMaxLiAak', 'name': 'Joseph J. Gentile Arena', 'type': 'venue', 'formatted_address': '6525 North Sheridan Road\nChicago, IL 60626\nUnited States of America'}]",2999,60,68,0.0
