id,title,description,start,end,duration,category,labels,country,rank,aviation_rank,phq_attendance,geo,local_rank,location,place_hierarchies,scope,first_seen
BJmqLY9kQNqw,New Year's Eve,New Year's Eve is the last day of the year in the Gregorian calendar. Many parties to welcome the New Year are held in in the United States on New Year's Eve.,2020-12-31 00:00:00+00:00,2020-12-31 23:59:59+00:00,86399,observances,"['holiday', 'observance']",US,90,0,,"{'geometry': {'type': 'Point', 'coordinates': [-95.712891, 37.09024]}}",,"[-95.712891, 37.09024]","[['6295630', '6255149', '6252001']]",country,2017-01-04 23:07:03+00:00
D82cvkxrTUk8BSLGbr,International Day of Epidemic Preparedness,,2020-12-27 00:00:00+00:00,2020-12-27 23:59:59+00:00,86399,observances,"['holiday', 'observance', 'observance-united-nations']",US,50,0,,"{'geometry': {'type': 'Point', 'coordinates': [-95.712891, 37.09024]}}",,"[-95.712891, 37.09024]","[['6295630', '6255149', '6252001']]",country,2021-07-28 00:17:16+00:00
QDPqxb7ll7mM,Kwanzaa (first day),"Kwanzaa is a week-long holiday honoring the culture and traditions of African people and their descendants worldwide, especially in the United States.",2020-12-26 00:00:00+00:00,2020-12-26 23:59:59+00:00,86399,observances,"['holiday', 'observance']",US,50,0,,"{'geometry': {'type': 'Point', 'coordinates': [-95.712891, 37.09024]}}",,"[-95.712891, 37.09024]","[['6295630', '6255149', '6252001']]",country,2017-01-04 23:06:54+00:00
AEUSEm4cunYtwfPwPe,Christmas Day,Christmas Day celebrates Jesus Christ's birth.,2020-12-25 00:00:00+00:00,2020-12-25 23:59:59+00:00,86399,public-holidays,"['holiday', 'holiday-christian', 'holiday-local', 'holiday-religious']",US,70,0,,"{'geometry': {'type': 'Point', 'coordinates': [-119.4179324, 36.778261]}}",,"[-119.4179324, 36.778261]","[['6295630', '6255149', '6252001', '5332921']]",region,2021-10-17 01:08:09+00:00
b3xEqLza0Nz0,Christmas Day,Christmas Day celebrates Jesus Christ's birth.,2020-12-25 00:00:00+00:00,2020-12-25 23:59:59+00:00,86399,public-holidays,"['holiday', 'holiday-christian', 'holiday-national', 'holiday-religious']",US,90,100,,"{'geometry': {'type': 'Point', 'coordinates': [-95.712891, 37.09024]}}",,"[-95.712891, 37.09024]","[['6295630', '6255149', '6252001']]",country,2017-01-04 23:06:52+00:00
2GzBLK5LKTFQqdMj7n,Christmas Eve,Christmas Eve in the United States is on December 24 each year.,2020-12-24 00:00:00+00:00,2020-12-24 23:59:59+00:00,86399,public-holidays,"['holiday', 'holiday-national']",US,90,100,,"{'geometry': {'type': 'Point', 'coordinates': [-95.712891, 37.09024]}}",,"[-95.712891, 37.09024]","[['6295630', '6255149', '6252001']]",country,2020-12-23 00:01:21+00:00
7mEmQMgQUfjBvv5ZJF,San Gabriel Unified School District - Christmas Break,,2020-12-24 00:00:00+00:00,2021-01-10 23:59:59+00:00,1555199,school-holidays,"['holiday', 'school']",US,65,0,5567.0,"{'geometry': {'type': 'Polygon', 'coordinates': [[[-118.08156500000001, 34.12104399999996], [-118.08442499999994, 34.12069700000003], [-118.08566299999997, 34.125098000000015], [-118.090189, 34.12256399999996], [-118.09047499999994, 34.122164], [-118.09102000000001, 34.12244199999999], [-118.09121899999995, 34.12218299999997], [-118.09135300000003, 34.12164399999996], [-118.09119400000002, 34.115308000000006], [-118.098153, 34.115266], [-118.09981199999996, 34.11346700000001], [-118.10501800000003, 34.11342799999998], [-118.10532400000002, 34.114620000000016], [-118.11467700000003, 34.113555000000005], [-118.11585199999999, 34.11307000000002], [-118.11668499999999, 34.11234000000002], [-118.12072499999995, 34.106526], [-118.12109500000001, 34.10527499999996], [-118.11617999999996, 34.107666], [-118.115676, 34.10651900000004], [-118.11609199999995, 34.10612099999997], [-118.11477499999997, 34.10428199999996], [-118.11396200000003, 34.10466600000002], [-118.11291000000003, 34.10189499999999], [-118.11293700000003, 34.10035099999996], [-118.113775, 34.09996100000002], [-118.11309800000004, 34.09898699999999], [-118.11346999999999, 34.098807000000015], [-118.11326000000003, 34.09825599999999], [-118.11369599999995, 34.09707699999996], [-118.11306599999996, 34.09606499999998], [-118.11291200000001, 34.09533799999996], [-118.11273099999995, 34.09530399999999], [-118.11270700000001, 34.09387299999998], [-118.10839899999999, 34.09559799999998], [-118.10827199999997, 34.077021999999985], [-118.09956800000002, 34.07714500000004], [-118.09954899999995, 34.079740999999984], [-118.09076699999994, 34.080162], [-118.09084899999998, 34.09171299999996], [-118.07784800000003, 34.09180600000002], [-118.07751600000002, 34.09194699999996], [-118.073322, 34.090560000000046], [-118.07349400000003, 34.10630999999998], [-118.08220999999999, 34.106266999999974], [-118.08230199999997, 34.11350700000003], [-118.08065099999996, 34.113517999999964], [-118.08151299999997, 34.11739700000001], [-118.08156500000001, 34.12104399999996]]]}}",45.0,"[-118.0955829758, 34.1004562345]","[['6295630', '6255149', '6252001', '5332921', '5368381']]",county,2021-08-13 04:03:25+00:00
lljqM1zoRGVk,Christmas Eve,Christmas Eve in the United States is on December 24 each year.,2020-12-24 00:00:00+00:00,2020-12-24 23:59:59+00:00,86399,observances,"['holiday', 'holiday-christian', 'holiday-religious', 'observance']",US,50,0,,"{'geometry': {'type': 'Point', 'coordinates': [-95.712891, 37.09024]}}",,"[-95.712891, 37.09024]","[['6295630', '6255149', '6252001']]",country,2017-01-04 23:06:51+00:00
YeVAbxBEe8ZQ,December Solstice,,2020-12-21 00:00:00+00:00,2020-12-21 23:59:59+00:00,86399,observances,"['holiday', 'observance', 'observance-season']",US,50,0,,"{'geometry': {'type': 'Point', 'coordinates': [-95.712891, 37.09024]}}",,"[-95.712891, 37.09024]","[['6295630', '6255149', '6252001']]",country,2017-01-04 23:06:45+00:00
NwJ2xyYGDZAA,International Human Solidarity Day,The United Nations' (UN) International Human Solidarity Day is celebrated on December 20 each year to raise public awareness on the importance of solidarity in fighting poverty.,2020-12-20 00:00:00+00:00,2020-12-20 23:59:59+00:00,86399,observances,"['holiday', 'observance', 'observance-united-nations']",US,50,0,,"{'geometry': {'type': 'Point', 'coordinates': [-95.712891, 37.09024]}}",,"[-95.712891, 37.09024]","[['6295630', '6255149', '6252001']]",country,2017-01-04 23:06:43+00:00
4kKqorpAcBk9tHzssU,South Pasadena Unified School District - Christmas Break,,2020-12-19 00:00:00+00:00,2021-01-04 23:59:59+00:00,1468799,school-holidays,"['holiday', 'school']",US,62,0,4160.0,"{'geometry': {'type': 'Polygon', 'coordinates': [[[-118.14199500000001, 34.11953000000002], [-118.14221300000001, 34.11959000000001], [-118.14248599999995, 34.120044], [-118.14231300000003, 34.120467000000005], [-118.14239499999998, 34.12068999999998], [-118.143764, 34.12100999999999], [-118.14383600000001, 34.121557000000045], [-118.14438099999998, 34.12211600000002], [-118.14441299999997, 34.12274000000005], [-118.14568399999997, 34.12378000000003], [-118.14568099999998, 34.12349799999997], [-118.14605800000001, 34.12363400000003], [-118.14782199999995, 34.12505600000001], [-118.14894800000003, 34.12566199999996], [-118.15019699999999, 34.124105000000014], [-118.15043799999994, 34.124019999999994], [-118.168053, 34.12392299999996], [-118.168039, 34.123112000000006], [-118.16747199999998, 34.121105000000036], [-118.16793999999997, 34.120333000000024], [-118.16888999999998, 34.11992400000002], [-118.16899900000003, 34.11934100000001], [-118.16883299999996, 34.118668000000014], [-118.16886599999995, 34.117842999999965], [-118.17132600000001, 34.115307000000016], [-118.17248399999998, 34.113802000000014], [-118.17382500000001, 34.113137999999964], [-118.17546899999996, 34.11311799999999], [-118.17563099999995, 34.11262699999996], [-118.17699300000002, 34.11219799999999], [-118.17688599999997, 34.11205700000005], [-118.17702099999994, 34.11092799999998], [-118.17741399999996, 34.11082799999997], [-118.17723699999996, 34.110457999999994], [-118.17799299999999, 34.110323000000015], [-118.17809599999998, 34.10936000000001], [-118.17799499999998, 34.10769999999997], [-118.17813999999998, 34.10727699999997], [-118.17834899999995, 34.10732800000001], [-118.17843900000003, 34.10718000000002], [-118.17799499999998, 34.10708000000001], [-118.17799499999998, 34.10614200000003], [-118.17813400000001, 34.10588000000002], [-118.17799399999998, 34.10584600000005], [-118.17799399999998, 34.10501900000001], [-118.17815399999999, 34.10463300000005], [-118.17799399999998, 34.104598999999986], [-118.17799399999998, 34.104379999999985], [-118.178137, 34.10406800000002], [-118.17778899999999, 34.10401000000002], [-118.17799499999998, 34.10355200000004], [-118.17799399999998, 34.102958000000015], [-118.17760800000002, 34.102846999999976], [-118.17799599999996, 34.10192100000001], [-118.17799399999998, 34.10097100000001], [-118.17777000000001, 34.10089800000001], [-118.17823300000003, 34.09978999999999], [-118.177758, 34.099661999999974], [-118.17799499999998, 34.09908600000001], [-118.17799399999998, 34.098594999999975], [-118.14178299999996, 34.098681999999975], [-118.14183000000003, 34.10414000000002], [-118.13469399999997, 34.104085000000005], [-118.134703, 34.105724999999985], [-118.13639600000002, 34.10779200000003], [-118.13953499999995, 34.11251999999999], [-118.13833199999998, 34.11256000000001], [-118.13890099999998, 34.113423000000004], [-118.13986699999997, 34.113906], [-118.14069100000003, 34.11632900000002], [-118.14136999999998, 34.117706999999996], [-118.14181299999996, 34.11796300000004], [-118.14176699999997, 34.11893200000001], [-118.14199500000001, 34.11953000000002]]]}}",59.0,"[-118.1572935851, 34.1102483727]","[['6295630', '6255149', '6252001', '5332921', '5368381']]",county,2021-08-13 05:51:01+00:00
4kT42pQSEPvp8ecgtX,El Rancho Unified School District - Christmas Break,,2020-12-19 00:00:00+00:00,2021-01-10 23:59:59+00:00,1987199,school-holidays,"['holiday', 'school']",US,70,0,10539.0,"{'geometry': {'type': 'Polygon', 'coordinates': [[[-118.05702400000003, 34.01993400000001], [-118.05786999999995, 34.02120999999999], [-118.06116599999999, 34.02081799999997], [-118.06935799999994, 34.020448], [-118.069377, 34.020999000000025], [-118.072857, 34.02083299999997], [-118.07430899999996, 34.020068], [-118.08204400000002, 34.021471], [-118.09292699999996, 34.01370900000001], [-118.08931000000001, 34.010483999999984], [-118.08935999999997, 34.01009900000001], [-118.08789899999996, 34.00953499999998], [-118.08805300000002, 34.00831000000005], [-118.08913200000002, 34.00873399999996], [-118.089151, 34.00831200000004], [-118.08955099999997, 34.008561000000036], [-118.09001599999998, 34.00506800000004], [-118.09279, 34.00513699999997], [-118.09629400000001, 34.00670900000001], [-118.09655499999994, 34.00412899999997], [-118.09734399999995, 34.001312000000034], [-118.10340199999999, 33.999554999999965], [-118.10372399999999, 33.99901099999999], [-118.10594000000002, 33.99988000000003], [-118.10820700000001, 33.99703799999999], [-118.10963500000003, 33.994478], [-118.11185099999997, 33.991582000000015], [-118.11485500000002, 33.988642000000034], [-118.11577300000003, 33.98641699999997], [-118.11592000000003, 33.984045999999985], [-118.11644500000003, 33.98306200000002], [-118.11683699999996, 33.98174700000001], [-118.11644199999996, 33.981612000000034], [-118.11640999999997, 33.981433999999965], [-118.11673700000003, 33.98111300000005], [-118.119972, 33.97549100000002], [-118.122064, 33.97452099999997], [-118.12281099999998, 33.97440900000002], [-118.12043600000003, 33.97216100000001], [-118.11050699999997, 33.96132900000003], [-118.09663899999997, 33.95177300000002], [-118.09322999999999, 33.950304999999965], [-118.09137499999999, 33.95388299999998], [-118.08808200000001, 33.95882600000005], [-118.08749700000001, 33.96101799999996], [-118.08684599999998, 33.962224000000006], [-118.08850500000001, 33.96544800000004], [-118.08884599999999, 33.96705099999998], [-118.08949199999996, 33.96724500000004], [-118.08944899999996, 33.96800099999998], [-118.08917099999996, 33.968721000000045], [-118.08328900000001, 33.97566099999997], [-118.083172, 33.975597], [-118.07731799999998, 33.98375599999997], [-118.07473900000001, 33.989631999999965], [-118.07087599999996, 33.99908699999997], [-118.06953700000001, 34.004329], [-118.06884099999998, 34.00615699999999], [-118.06722700000002, 34.00896799999996], [-118.06536599999995, 34.011155999999986], [-118.06215199999995, 34.01402600000004], [-118.05760099999999, 34.01731600000003], [-118.05897699999997, 34.018034000000014], [-118.05748599999997, 34.01906299999998], [-118.05702400000003, 34.01993400000001]]]}}",65.0,"[-118.0919817688, 33.9880238799]","[['6295630', '6255149', '6252001', '5332921', '5368381']]",county,2021-08-13 03:46:13+00:00
5FGq5VzqTBPRpYdeBK,Montebello Unified School District - Christmas Break,,2020-12-19 00:00:00+00:00,2021-01-11 23:59:59+00:00,2073599,school-holidays,"['holiday', 'school']",US,80,0,30377.0,"{'geometry': {'type': 'Polygon', 'coordinates': [[[-118.07526600000001, 34.040673000000005], [-118.07527700000003, 34.048112], [-118.09055699999998, 34.04811799999997], [-118.09048899999995, 34.05172499999998], [-118.09090300000001, 34.05181800000004], [-118.09320900000003, 34.05165800000004], [-118.09329399999996, 34.051771999999964], [-118.093785, 34.05171099999998], [-118.09389800000001, 34.051868999999996], [-118.09525199999996, 34.051296000000015], [-118.09620600000002, 34.050451], [-118.09789699999996, 34.05155399999996], [-118.108208, 34.04070200000001], [-118.128155, 34.04560700000004], [-118.13084400000001, 34.045978000000005], [-118.13120399999995, 34.045831000000014], [-118.13125200000002, 34.045990000000025], [-118.13359899999996, 34.04642700000003], [-118.14299499999997, 34.04789499999999], [-118.14291400000002, 34.038507000000024], [-118.14420599999998, 34.037671000000046], [-118.14419800000003, 34.03656999999998], [-118.14549099999999, 34.036757], [-118.146031, 34.03709000000002], [-118.14634800000002, 34.037502], [-118.15255299999997, 34.033356999999974], [-118.14416, 34.03346300000004], [-118.14414200000002, 34.03296900000002], [-118.14282500000003, 34.032795000000014], [-118.14283799999994, 34.02723800000003], [-118.14304899999999, 34.02688600000004], [-118.14269099999996, 34.02656700000003], [-118.14294400000001, 34.02628600000005], [-118.14282400000003, 34.02498299999997], [-118.14304600000001, 34.02473299999998], [-118.14270399999997, 34.02452699999999], [-118.14296699999996, 34.024169000000036], [-118.14271999999995, 34.02398799999998], [-118.14296, 34.02369900000005], [-118.14891099999998, 34.02726800000003], [-118.149113, 34.02657599999997], [-118.14952699999998, 34.026684000000024], [-118.150297, 34.02536500000005], [-118.15051999999997, 34.02541400000002], [-118.15121200000003, 34.02381], [-118.152445, 34.02173100000002], [-118.15265199999999, 34.02177400000002], [-118.15404099999998, 34.018826999999995], [-118.15454700000002, 34.018972], [-118.15472799999998, 34.01866400000001], [-118.15668000000002, 34.018952000000034], [-118.15672100000003, 34.01882300000002], [-118.15718599999997, 34.01891899999997], [-118.15722999999997, 34.018782], [-118.15838199999997, 34.01900699999997], [-118.15844800000002, 34.018796], [-118.15905399999998, 34.01893500000005], [-118.15913700000002, 34.01867700000002], [-118.15980700000003, 34.019019999999976], [-118.15985300000001, 34.018869], [-118.16292000000003, 34.01895500000001], [-118.162952, 34.01884599999997], [-118.16425899999997, 34.01888200000001], [-118.164297, 34.01875699999997], [-118.16611299999998, 34.01889600000002], [-118.16615000000002, 34.01876200000003], [-118.16738399999998, 34.01891100000002], [-118.16744399999997, 34.018692000000016], [-118.16816600000003, 34.01885799999998], [-118.168199, 34.018732000000035], [-118.16856000000003, 34.01881299999999], [-118.16859100000002, 34.01870700000001], [-118.16912699999996, 34.018826], [-118.16939400000003, 34.017947000000014], [-118.168858, 34.01782900000002], [-118.16939200000003, 34.01579099999997], [-118.16889700000003, 34.015684], [-118.16909599999997, 34.015016999999965], [-118.16907100000003, 34.01121900000005], [-118.16919399999999, 34.01098600000004], [-118.16931699999996, 34.010835999999976], [-118.17225099999997, 34.01111099999999], [-118.172247, 34.010764999999964], [-118.17272500000003, 34.01080000000002], [-118.17438499999997, 34.00740299999997], [-118.17575699999999, 34.007518999999974], [-118.17650799999996, 34.00596699999999], [-118.17673899999997, 34.00604600000004], [-118.17703199999997, 34.005411999999986], [-118.17675099999998, 34.00525900000003], [-118.17697399999996, 34.005331000000034], [-118.17729800000004, 34.00468499999997], [-118.16927299999996, 34.00197899999998], [-118.172131, 34.00012900000003], [-118.17012199999995, 33.999547000000014], [-118.173373, 33.992886], [-118.16829399999996, 33.991150999999974], [-118.16826299999997, 33.99067400000003], [-118.16550900000001, 33.989729999999994], [-118.16713299999999, 33.98638899999996], [-118.16960100000001, 33.98663299999998], [-118.16872000000004, 33.98480799999997], [-118.167615, 33.981526000000024], [-118.16728199999999, 33.97845400000004], [-118.16743199999996, 33.975908999999966], [-118.16975700000003, 33.97616200000003], [-118.17080899999995, 33.96822099999997], [-118.17191199999999, 33.961443000000045], [-118.17222299999997, 33.95902200000001], [-118.17020399999998, 33.95879199999999], [-118.17051299999997, 33.95512900000005], [-118.16996400000002, 33.955573000000015], [-118.15630999999996, 33.95403900000001], [-118.15363900000003, 33.95914599999997], [-118.15324500000003, 33.959100999999976], [-118.15313899999995, 33.95979099999996], [-118.15271199999998, 33.95973700000002], [-118.15243099999999, 33.96025100000001], [-118.152109, 33.960208], [-118.15203200000002, 33.96071800000001], [-118.15140899999999, 33.96065300000005], [-118.15133100000003, 33.961186000000005], [-118.15086400000001, 33.961136000000046], [-118.150794, 33.96163400000004], [-118.14459400000003, 33.96091099999999], [-118.14442899999996, 33.961012], [-118.14340899999993, 33.960447999999964], [-118.14147900000003, 33.96079599999998], [-118.14054600000001, 33.96130200000001], [-118.14020599999995, 33.961119999999966], [-118.13996799999998, 33.96141500000004], [-118.13978800000001, 33.96132600000004], [-118.13956800000001, 33.961671999999986], [-118.13971000000004, 33.961742], [-118.13882100000002, 33.96230500000004], [-118.13971000000004, 33.962718000000024], [-118.13828000000002, 33.96391099999997], [-118.13715500000002, 33.96571899999999], [-118.13699199999995, 33.965731000000005], [-118.13647899999995, 33.967263000000024], [-118.13670100000003, 33.967470000000006], [-118.13620399999994, 33.96813199999998], [-118.13604300000003, 33.96804699999996], [-118.13414099999996, 33.969909000000015], [-118.131589, 33.97065200000003], [-118.12554699999995, 33.971454000000044], [-118.12576399999998, 33.971648000000016], [-118.12178599999999, 33.97344600000002], [-118.12281099999998, 33.97440900000002], [-118.122064, 33.97452099999997], [-118.119972, 33.97549100000002], [-118.11673700000003, 33.98111300000005], [-118.11640999999997, 33.981433999999965], [-118.11644199999996, 33.981612000000034], [-118.11683699999996, 33.98174700000001], [-118.11644500000003, 33.98306200000002], [-118.11592000000003, 33.984045999999985], [-118.11577300000003, 33.98641699999997], [-118.11485500000002, 33.988642000000034], [-118.11185099999997, 33.991582000000015], [-118.10963500000003, 33.994478], [-118.10820700000001, 33.99703799999999], [-118.10594000000002, 33.99988000000003], [-118.10372399999999, 33.99901099999999], [-118.10340199999999, 33.999554999999965], [-118.09734399999995, 34.001312000000034], [-118.09655499999994, 34.00412899999997], [-118.09629400000001, 34.00670900000001], [-118.09279, 34.00513699999997], [-118.09001599999998, 34.00506800000004], [-118.08955099999997, 34.008561000000036], [-118.089151, 34.00831200000004], [-118.08913200000002, 34.00873399999996], [-118.08805300000002, 34.00831000000005], [-118.08789899999996, 34.00953499999998], [-118.08935999999997, 34.01009900000001], [-118.08931000000001, 34.010483999999984], [-118.09292699999996, 34.01370900000001], [-118.07321500000003, 34.02767099999998], [-118.07094799999996, 34.02967399999997], [-118.07288000000003, 34.03111999999998], [-118.07435800000002, 34.032524999999964], [-118.07384800000001, 34.032669999999975], [-118.07370599999999, 34.03427200000001], [-118.07507600000001, 34.03662200000002], [-118.07526600000001, 34.040673000000005]]]}}",70.0,"[-118.1290708535, 34.0073885633]","[['6295630', '6255149', '6252001', '5332921', '5368381']]",county,2021-08-13 04:19:56+00:00
65YZecquAMs94x8Wqe,Los Angeles Unified School District - Christmas Break,,2020-12-19 00:00:00+00:00,2021-01-10 23:59:59+00:00,1987199,school-holidays,"['holiday', 'school']",US,100,85,688725.0,"{'geometry': {'type': 'MultiPolygon', 'coordinates': [[[[-118.53052115374233, 32.899264132275114], [-118.5311161531645, 32.89979113226756], [-118.5315501533181, 32.899837132607544], [-118.53122215357713, 32.89926413231153], [-118.53052115374233, 32.899264132275114]]], [[[-118.53339715243459, 32.9041661321987], [-118.53334315259781, 32.90489913264064], [-118.53377015241465, 32.90515013251832], [-118.53407615214252, 32.90437613200184], [-118.53339715243459, 32.9041661321987]]], [[[-118.35585318834237, 32.81581813275428], [-118.34863618915193, 32.82037613251448], [-118.49119915782366, 32.92853112759845], [-118.56367013886212, 33.02454312083028], [-118.5940201332381, 33.03594512084696], [-118.6065471321563, 33.01468612378583], [-118.5869171362581, 33.008277123800084], [-118.50003416201226, 32.85145113632438], [-118.43375717514718, 32.81561913751115], [-118.42562417754957, 32.80058913816382], [-118.3945491815218, 32.823974134022855], [-118.35585318834237, 32.81581813275428]]], [[[-118.6143371298035, 33.03456412223585], [-118.6143061293191, 33.03401512215943], [-118.61373412999528, 33.03428912214382], [-118.61376512961434, 33.03438112188107], [-118.6143371298035, 33.03456412223585]]], [[[-118.59269313333232, 33.03708912034476], [-118.59157113313167, 33.03583012082386], [-118.59062513361623, 33.037368120480465], [-118.59127313276043, 33.03810012001461], [-118.59269313333232, 33.03708912034476]]], [[[-118.4261881774471, 32.79972013868682], [-118.4264331778731, 32.80026913877337], [-118.42708917746161, 32.799949138475824], [-118.42654717776325, 32.79960513881116], [-118.4261881774471, 32.79972013868682]]], [[[-118.43145317641644, 32.80157813899377], [-118.43142317679863, 32.80210413890744], [-118.43185717694361, 32.802264138196186], [-118.43204817678134, 32.801509138548234], [-118.43145317641644, 32.80157813899377]]], [[[-118.4307741765975, 32.80290513794982], [-118.42946917679959, 32.80414113808335], [-118.42988117681821, 32.80450713785411], [-118.43194117618432, 32.8039581378864], [-118.4307741765975, 32.80290513794982]]], [[[-118.2749891313804, 33.73961202545702], [-118.2678031345286, 33.720939027579476], [-118.27059513300209, 33.73621302532864], [-118.2547871354871, 33.7314790252074], [-118.24586269269238, 33.748505090867404], [-118.24527981780864, 33.763677527031916], [-118.26938913234036, 33.748912024007126], [-118.2749891313804, 33.73961202545702]]], [[[-118.18858300000002, 34.27723300000002], [-118.18954900000001, 34.35205900000001], [-118.32600999999997, 34.352203000000024], [-118.36080799999996, 34.351625999999975], [-118.361428, 34.337122000000015], [-118.39713499999998, 34.33723600000003], [-118.39761999999996, 34.352349000000025], [-118.51971899999998, 34.350779999999965], [-118.50736400000002, 34.334625], [-118.52180899999999, 34.32372699999998], [-118.65118300000002, 34.32114400000005], [-118.63249400000001, 34.24039100000001], [-118.667714, 34.240345000000026], [-118.66780100000001, 34.20579600000003], [-118.65504000000003, 34.20573600000004], [-118.66763299999997, 34.178085000000046], [-118.60581699999996, 34.14578499999997], [-118.615016, 34.12535499999996], [-118.65013499999999, 34.125342000000046], [-118.64124500000003, 34.074813999999996], [-118.57039499999993, 34.06934600000001], [-118.56714099999999, 34.041383000000046], [-118.51672267293299, 34.025740282637635], [-118.49446799999997, 34.05055999999996], [-118.45306499999998, 34.02804000000005], [-118.443517, 34.01657599999999], [-118.48309841523297, 33.99567059868985], [-118.46179508311923, 33.963405011682674], [-118.45619508228178, 33.98350800901276], [-118.44269908460592, 33.982108008595745], [-118.45881908321725, 33.96163101173982], [-118.42970692238937, 33.91632469868403], [-118.42877499999999, 33.93096999999997], [-118.37003300000002, 33.93092900000004], [-118.37014699999996, 33.97880800000002], [-118.39764999999996, 33.98207000000001], [-118.40276799999994, 34.003465000000006], [-118.43087400000002, 33.989191999999974], [-118.448472, 33.99335899999996], [-118.38717099999997, 34.02940000000004], [-118.36957699999995, 34.03507999999998], [-118.381347, 34.02069000000004], [-118.36097799999999, 33.981661], [-118.317747, 33.970922999999985], [-118.326488, 33.88282100000003], [-118.31347600000002, 33.88706100000002], [-118.30912000000004, 33.87294400000001], [-118.30825399999996, 33.80901399999997], [-118.32794099999995, 33.80686199999999], [-118.329731, 33.78522199999997], [-118.31517200000002, 33.778742], [-118.31851199999997, 33.734782], [-118.33324376557869, 33.721329588655934], [-118.29419313166923, 33.70371503076711], [-118.27099213367185, 33.71961502800043], [-118.27829313191134, 33.73071202719492], [-118.27289113105378, 33.7529130239019], [-118.28849312835393, 33.7544130245241], [-118.22066899999997, 33.78253700000003], [-118.22460399999996, 33.824288000000045], [-118.20275099999998, 33.83092500000003], [-118.198685, 33.85690599999996], [-118.26594399999998, 33.858151000000035], [-118.27392199999998, 33.916419000000026], [-118.22558099999996, 33.929388999999986], [-118.21676799999997, 33.94544100000004], [-118.17909199999997, 33.93335700000003], [-118.16133799999996, 33.94460499999997], [-118.17729800000004, 34.00468499999997], [-118.14282500000003, 34.032795000000014], [-118.16927199999996, 34.048354000000046], [-118.15529200000002, 34.098576], [-118.17799399999998, 34.098594999999975], [-118.16578600000001, 34.125554], [-118.18609700000003, 34.13373200000004], [-118.18378699999995, 34.14908000000002], [-118.22623100000001, 34.14978899999997], [-118.25425799999994, 34.118760999999985], [-118.280496, 34.15633299999999], [-118.30964600000003, 34.16125899999999], [-118.34511900000001, 34.14263600000001], [-118.35715099999997, 34.161286999999994], [-118.36298699999995, 34.206818000000034], [-118.33993000000001, 34.206503], [-118.337462, 34.22131199999997], [-118.26687100000002, 34.221846000000006], [-118.25668999999999, 34.267190000000035], [-118.18858300000002, 34.27723300000002]], [[-118.41745800000001, 34.105198999999985], [-118.41388099999999, 34.11966100000002], [-118.40996599999998, 34.11659999999997], [-118.40975099999996, 34.105152000000004], [-118.41745800000001, 34.105198999999985]], [[-118.43049100000003, 34.09180099999996], [-118.400858, 34.092028000000006], [-118.39114000000001, 34.11242300000004], [-118.39070399999999, 34.072082999999985], [-118.372244, 34.062200000000004], [-118.40632300000001, 34.053081000000006], [-118.43049100000003, 34.09180099999996]]]]}}",54.0,"[-118.3984876888, 34.0249894925]","[['6295630', '6255149', '6252001', '5332921', '5368381'], ['6295630', '6255149', '6252001', '5332921', '6285747']]",county,2021-08-13 05:51:59+00:00
