cancelled,category,country,deleted_reason,description,duplicate_of_id,duration,end,first_seen,id,labels,location,place_hierarchies,postponed,relevance,scope,start,state,timezone,title,updated,aviation_rank,brand_safe,entities,local_rank,phq_attendance,predicted_end,private,rank,entity_name,longitude,latitude,sub_category,session_type,estimated,on_campus
,academic,US,,,,3196799,2021-01-25 07:59:59+00:00,2020-08-27 23:27:30+00:00,kKUKBhkjVuHCeZTfJn,"['academic', 'holiday']","[-118.168439, 34.06677]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5325267'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5368361']]",,1.0,locality,2020-12-19 08:00:00+00:00,active,America/Los_Angeles,Winter Break,2020-09-03 22:22:03+00:00,,,"[{'entity_id': 'LxJU466CNZ26k7cbjEE6TS', 'name': 'California State University, Los Angeles', 'type': 'venue', 'formatted_address': '5151 State University Drive\nLos Angeles, CA 90032\nUnited States of America'}]",,19907.0,,False,76,"California State University, Los Angeles",-118.168439,34.06677,holiday,in-person,not_estimated,False
,academic,US,,,,4406399,2021-02-08 07:59:59+00:00,2020-08-27 22:38:10+00:00,pJHKKLgcW2fcHniQkZ,"['academic', 'estimated', 'holiday']","[-118.269695, 34.032848]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5360529']]",,1.0,locality,2020-12-19 08:00:00+00:00,active,America/Los_Angeles,Winter Break,2020-09-03 22:19:55+00:00,,,"[{'entity_id': '36Ni6bFidX2bME3rKyW8m8R', 'name': 'Los Angeles Trade Technical College', 'type': 'venue', 'formatted_address': '400 West Washington Boulevard\nLos Angeles, CA 90015\nUnited States of America'}]",,10263.0,,False,70,Los Angeles Trade Technical College,-118.269695,34.032848,holiday,in-person,estimated,False
,academic,US,,,,4406399,2021-02-08 07:59:59+00:00,2020-08-27 22:26:14+00:00,qk4aUBfDG5veGRKtiX,"['academic', 'estimated', 'holiday']","[-118.150264, 34.041385]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5370313']]",,1.0,locality,2020-12-19 08:00:00+00:00,active,America/Los_Angeles,Winter Break,2020-09-03 22:20:35+00:00,,,"[{'entity_id': '6ByNrjxdfG7s6MiTSiSset', 'name': 'East Los Angeles College', 'type': 'venue', 'formatted_address': '1301 Avenida Cesar Chavez\nMonterey Park, CA 91754\nUnited States of America'}]",,6638.0,,False,66,East Los Angeles College,-118.150264,34.041385,holiday,in-person,estimated,False
,academic,US,,,,4406399,2021-02-08 07:59:59+00:00,2020-08-27 22:37:07+00:00,ukkMChCxfF8pvehDyZ,"['academic', 'estimated', 'holiday']","[-118.575395, 34.185351]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5401143']]",,1.0,locality,2020-12-19 08:00:00+00:00,active,America/Los_Angeles,Winter Break,2020-09-03 22:31:29+00:00,,,"[{'entity_id': 'KJS2DpZDQi5skjnrs5VRV7', 'name': 'Los Angeles Pierce College', 'type': 'venue', 'formatted_address': '6201 Winnetka Ave\nWoodland Hills, CA 91371\nUnited States of America'}]",,13735.0,,False,73,Los Angeles Pierce College,-118.575395,34.185351,holiday,in-person,estimated,False
,academic,US,,,,1987199,2021-01-11 07:59:59+00:00,2020-08-27 23:31:30+00:00,wvDHCDaVUemSJ6wANb,"['academic', 'holiday']","[-118.094641, 33.886374]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5377995']]",,1.0,locality,2020-12-19 08:00:00+00:00,active,America/Los_Angeles,Winter Break,2020-09-03 22:21:54+00:00,,,"[{'entity_id': 'GXJM5S8vAgc5RrdyRd54Lh', 'name': 'Cerritos College', 'type': 'venue', 'formatted_address': '11110 Alondra Boulevard\nNorwalk, CA 90650\nUnited States of America'}]",,17318.0,,False,75,Cerritos College,-118.094641,33.886374,holiday,in-person,not_estimated,False
,academic,US,,,,2678399,2021-01-17 07:59:59+00:00,2020-08-27 23:25:24+00:00,bPGbFYYFntVgzraBUV,"['academic', 'academic-session', 'online-session']","[-118.25586, 33.864851]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5407927']]",,1.0,locality,2020-12-17 08:00:00+00:00,active,America/Los_Angeles,Winter Session,2020-10-21 02:08:17+00:00,,,"[{'entity_id': 'gZfz6bSBwuFSXjmw533bMr', 'name': 'California State University, Dominguez Hills', 'type': 'venue', 'formatted_address': '1000 East Victoria Street\nCarson, CA 90747\nUnited States of America'}]",,376.0,,False,42,"California State University, Dominguez Hills",-118.25586,33.864851,academic-session,online-session,not_estimated,True
,academic,US,,,,5788799,2021-02-22 07:59:59+00:00,2020-08-27 22:30:31+00:00,nCZzuSeGXT4rsx5jtv,"['academic', 'holiday']","[-118.227919, 34.16658]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5344624'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5368361']]",,1.0,locality,2020-12-17 08:00:00+00:00,active,America/Los_Angeles,Winter Break,2020-09-03 22:28:32+00:00,,,"[{'entity_id': '37Kjv45jpCD2iLBByC83iUW', 'name': 'Glendale Community College', 'type': 'venue', 'formatted_address': '1500 North Verdugo Road\nGlendale, CA 91208\nUnited States of America'}]",,14781.0,,False,73,Glendale Community College,-118.227919,34.16658,holiday,in-person,not_estimated,False
,academic,US,,,,3455999,2021-01-25 07:59:59+00:00,2020-08-27 23:28:29+00:00,HQeWSwd8NtvAeWznp7,"['academic', 'holiday']","[-118.527674, 34.241037]","[['6295630', '6255149', '6252001', '5332921', '5368381', '9682100'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5368361']]",,1.0,locality,2020-12-16 08:00:00+00:00,active,America/Los_Angeles,Winter Break,2021-03-08 23:39:50+00:00,,,"[{'entity_id': 'GiyTH9P4GpetK4kK6hjMzc', 'name': 'California State University, Northridge', 'type': 'venue', 'formatted_address': '18111 Nordhoff Street\nLos Angeles, CA 91330\nUnited States of America'}]",,29832.0,,False,79,"California State University, Northridge",-118.527674,34.241037,holiday,in-person,not_estimated,False
,academic,US,,,,691199,2020-12-23 07:59:59+00:00,2020-08-27 22:59:42+00:00,CHBmTCYBXN6EsfuGW5,"['academic', 'exam', 'online-session']","[-118.470395, 34.016557]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5393701'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5368361']]",,1.0,locality,2020-12-15 08:00:00+00:00,active,America/Los_Angeles,Fall Exams,2020-10-21 02:12:04+00:00,,,"[{'entity_id': 'PzFqeGx7V5zPwb2zemvXTB', 'name': 'Santa Monica College', 'type': 'venue', 'formatted_address': '1900 Pico Boulevard\nSanta Monica, CA 90405\nUnited States of America'}]",,0.0,,False,0,Santa Monica College,-118.470395,34.016557,exam,online-session,not_estimated,True
,academic,US,,,,431999,2020-12-19 07:59:59+00:00,2020-08-27 23:26:56+00:00,3ATNAxMZnD3WAqZMsi,"['academic', 'exam', 'hybrid-session']","[-118.11409, 33.783824]","[['6295630', '6255149', '6252001', '5332921', '5379524', '5392900'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5368334']]",,1.0,locality,2020-12-14 08:00:00+00:00,active,America/Los_Angeles,Fall Exams,2020-10-21 02:13:10+00:00,,,"[{'entity_id': 'NJayWsHExYmy4g5arqBCSE', 'name': 'California State University Long Beach', 'type': 'venue', 'formatted_address': 'Long Beach, CA 90840\nUnited States of America'}]",,11504.0,,False,71,California State University Long Beach,-118.11409,33.783824,exam,hybrid-session,not_estimated,True
,academic,US,,,,431999,2020-12-19 07:59:59+00:00,2020-08-27 23:11:56+00:00,8cLvpUsixHkqRRYQ4a,"['academic', 'exam', 'online-session']","[-118.387156, 34.004228]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5364195'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5368361']]",,1.0,locality,2020-12-14 08:00:00+00:00,active,America/Los_Angeles,Fall Exams,2020-10-21 02:12:37+00:00,,,"[{'entity_id': 'aZtwEWCRc8nfX4CcFksdip', 'name': 'West Los Angeles College', 'type': 'venue', 'formatted_address': '9000 Overland Avenue\nCulver City, CA 90230\nUnited States of America'}]",,0.0,,False,0,West Los Angeles College,-118.387156,34.004228,exam,online-session,not_estimated,True
,academic,US,,,,431999,2020-12-19 07:59:59+00:00,2020-08-27 23:07:01+00:00,D9JoRUVfJ9YJDFiFNC,"['academic', 'exam', 'online-session']","[-118.445181, 34.068921]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5408545'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5368361']]",,1.0,locality,2020-12-14 08:00:00+00:00,active,America/Los_Angeles,Fall Exams,2020-10-21 02:08:39+00:00,,,"[{'entity_id': '32afGxjEeXh84pfVwWY9qUk', 'name': 'University of California - Los Angeles', 'type': 'venue', 'formatted_address': 'Los Angeles, CA 90095\nUnited States of America'}]",,3157.0,,False,60,University of California - Los Angeles,-118.445181,34.068921,exam,online-session,not_estimated,True
,academic,US,,,,431999,2020-12-19 07:59:59+00:00,2020-08-27 23:31:29+00:00,HRLf4BvojLaJBcTuDC,"['academic', 'exam', 'online-session']","[-118.094641, 33.886374]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5377995']]",,1.0,locality,2020-12-14 08:00:00+00:00,active,America/Los_Angeles,Fall Exams,2020-10-21 01:56:45+00:00,,,"[{'entity_id': 'GXJM5S8vAgc5RrdyRd54Lh', 'name': 'Cerritos College', 'type': 'venue', 'formatted_address': '11110 Alondra Boulevard\nNorwalk, CA 90650\nUnited States of America'}]",,1775.0,,False,55,Cerritos College,-118.094641,33.886374,exam,online-session,not_estimated,True
,academic,US,,,,431999,2020-12-19 07:59:59+00:00,2020-08-27 22:35:00+00:00,KuFu6tRA5kLUdNVT8X,"['academic', 'estimated', 'exam', 'online-session']","[-118.135837, 33.830354]","[['6295630', '6255149', '6252001', '5332921', '5379524', '5392900'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5364855']]",,1.0,locality,2020-12-14 08:00:00+00:00,active,America/Los_Angeles,Fall Exams,2020-10-21 02:14:17+00:00,,,"[{'entity_id': '35vAQbXUcysbREW5vUeJWLB', 'name': 'Long Beach City College - Liberal Arts Campus', 'type': 'venue', 'formatted_address': '4901 East Carson Street\nLong Beach, CA 90808\nUnited States of America'}]",,1159.0,,False,51,Long Beach City College - Liberal Arts Campus,-118.135837,33.830354,exam,online-session,estimated,True
,academic,US,,,,431999,2020-12-19 07:59:59+00:00,2020-08-27 22:35:31+00:00,PsX5mjJTQx9xN8eU25,"['academic', 'exam', 'online-session']","[-118.292473, 34.087269]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '8062691']]",,1.0,locality,2020-12-14 08:00:00+00:00,active,America/Los_Angeles,Fall Exams,2020-10-21 02:14:15+00:00,,,"[{'entity_id': 'htkLSUCJvJffjDUhU7cfeC', 'name': 'Los Angeles City College', 'type': 'venue', 'formatted_address': '855 North Vermont Avenue\nLos Angeles, CA 90029\nUnited States of America'}]",,0.0,,False,0,Los Angeles City College,-118.292473,34.087269,exam,online-session,not_estimated,True
,academic,US,,,,431999,2020-12-19 07:59:59+00:00,2020-08-27 22:26:13+00:00,WcrhWUeiCRqydiCFjd,"['academic', 'exam', 'online-session']","[-118.150264, 34.041385]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5370313']]",,1.0,locality,2020-12-14 08:00:00+00:00,active,America/Los_Angeles,Fall Exams,2020-10-21 02:13:20+00:00,,,"[{'entity_id': '6ByNrjxdfG7s6MiTSiSset', 'name': 'East Los Angeles College', 'type': 'venue', 'formatted_address': '1301 Avenida Cesar Chavez\nMonterey Park, CA 91754\nUnited States of America'}]",,0.0,,False,0,East Los Angeles College,-118.150264,34.041385,exam,online-session,not_estimated,True
,academic,US,,,,431999,2020-12-19 07:59:59+00:00,2020-08-27 23:27:29+00:00,aeN5yjS3tej5k23AEw,"['academic', 'exam', 'online-session']","[-118.168439, 34.06677]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5325267'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5368361']]",,1.0,locality,2020-12-14 08:00:00+00:00,active,America/Los_Angeles,Fall Exams,2020-10-21 02:14:25+00:00,,,"[{'entity_id': 'LxJU466CNZ26k7cbjEE6TS', 'name': 'California State University, Los Angeles', 'type': 'venue', 'formatted_address': '5151 State University Drive\nLos Angeles, CA 90032\nUnited States of America'}]",,2104.0,,False,56,"California State University, Los Angeles",-118.168439,34.06677,exam,online-session,not_estimated,True
,academic,US,,,,431999,2020-12-19 07:59:59+00:00,2020-08-27 22:39:38+00:00,jPXiP2cTuSHoyLxYXW,"['academic', 'exam', 'online-session']","[-118.416611, 33.970163]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5323452'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5368361']]",,1.0,locality,2020-12-14 08:00:00+00:00,active,America/Los_Angeles,Fall Exams,2020-10-21 02:11:54+00:00,,,"[{'entity_id': 'w5KkFLAQnvrWF8nDe4PKWQ', 'name': 'Loyola Marymount University', 'type': 'venue', 'formatted_address': '1 Loyola Marymount University Drive\nLos Angeles, CA 90045\nUnited States of America'}]",,667.0,,False,46,Loyola Marymount University,-118.416611,33.970163,exam,online-session,not_estimated,True
,academic,US,,,,431999,2020-12-19 07:59:59+00:00,2020-08-27 22:38:40+00:00,kpneoifZodFcRwNq7V,"['academic', 'exam', 'online-session']","[-118.421718, 34.175568]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5363024']]",,1.0,locality,2020-12-14 08:00:00+00:00,active,America/Los_Angeles,Fall Exams,2020-10-21 02:15:32+00:00,,,"[{'entity_id': 'vveYakrX9C6U3CBvFSZSNQ', 'name': 'Los Angeles Valley College', 'type': 'venue', 'formatted_address': '5800 Fulton Avenue\nLos Angeles, CA 91401\nUnited States of America'}]",,0.0,,False,0,Los Angeles Valley College,-118.421718,34.175568,exam,online-session,not_estimated,True
,academic,US,,,,431999,2020-12-19 07:59:59+00:00,2020-08-27 22:37:53+00:00,rKL3CdPsdX6Py8VarJ,"['academic', 'exam', 'online-session']","[-118.305646, 33.92981]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5407841']]",,1.0,locality,2020-12-14 08:00:00+00:00,active,America/Los_Angeles,Fall Exams,2020-10-21 02:12:23+00:00,,,"[{'entity_id': 'MdtXxHGzEFWQmWxcUmATJw', 'name': 'Los Angeles Southwest College', 'type': 'venue', 'formatted_address': '1600 West Imperial Highway\nLos Angeles, CA 90047\nUnited States of America'}]",,0.0,,False,0,Los Angeles Southwest College,-118.305646,33.92981,exam,online-session,not_estimated,True
,academic,US,,,,431999,2020-12-19 07:59:59+00:00,2020-08-27 22:38:09+00:00,uedyXru7Q4urBNmYoa,"['academic', 'exam', 'hybrid-session']","[-118.269695, 34.032848]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5360529']]",,1.0,locality,2020-12-14 08:00:00+00:00,active,America/Los_Angeles,Fall Exams,2020-10-21 02:11:54+00:00,,,"[{'entity_id': '36Ni6bFidX2bME3rKyW8m8R', 'name': 'Los Angeles Trade Technical College', 'type': 'venue', 'formatted_address': '400 West Washington Boulevard\nLos Angeles, CA 90015\nUnited States of America'}]",,4291.0,,False,63,Los Angeles Trade Technical College,-118.269695,34.032848,exam,hybrid-session,not_estimated,True
,academic,US,,,,431999,2020-12-19 07:59:59+00:00,2020-08-27 22:36:32+00:00,w6jyUp6sBbZCc9UY69,"['academic', 'exam', 'online-session']","[-118.419485, 34.315346]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5379255']]",,1.0,locality,2020-12-14 08:00:00+00:00,active,America/Los_Angeles,Fall Exams,2020-10-21 02:15:25+00:00,,,"[{'entity_id': '9pxEHSPHiTrvfhsHY49PZZ', 'name': 'Los Angeles Mission College', 'type': 'venue', 'formatted_address': '13356 Eldridge Avenue\nSylmar, CA 91342\nUnited States of America'}]",,0.0,,False,0,Los Angeles Mission College,-118.419485,34.315346,exam,online-session,not_estimated,True
,academic,US,,,,431999,2020-12-19 07:59:59+00:00,2020-08-27 22:36:02+00:00,x7uf5WMHrzh7KJPGNS,"['academic', 'estimated', 'exam', 'online-session']","[-118.284022, 33.784134]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5355325']]",,1.0,locality,2020-12-14 08:00:00+00:00,active,America/Los_Angeles,Fall Exams,2020-10-21 02:14:53+00:00,,,"[{'entity_id': 'DeWqEJKaRFtGpBDf6GDBzJ', 'name': 'Los Angeles Harbor College', 'type': 'venue', 'formatted_address': '1111 Figueroa Place\nWilmington, CA 90744\nUnited States of America'}]",,0.0,,False,0,Los Angeles Harbor College,-118.284022,33.784134,exam,online-session,estimated,True
,academic,US,,,,431999,2020-12-19 07:59:59+00:00,2020-08-27 22:37:06+00:00,yDLwjHxrc3M7n2XTEW,"['academic', 'estimated', 'exam', 'online-session']","[-118.575395, 34.185351]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5401143']]",,1.0,locality,2020-12-14 08:00:00+00:00,active,America/Los_Angeles,Fall Exams,2020-10-21 02:13:41+00:00,,,"[{'entity_id': 'KJS2DpZDQi5skjnrs5VRV7', 'name': 'Los Angeles Pierce College', 'type': 'venue', 'formatted_address': '6201 Winnetka Ave\nWoodland Hills, CA 91371\nUnited States of America'}]",,0.0,,False,0,Los Angeles Pierce College,-118.575395,34.185351,exam,online-session,estimated,True
,academic,US,,,,3801599,2021-01-25 07:59:59+00:00,2020-08-27 23:25:24+00:00,7Z5mzH2J5vnJUTnNEw,"['academic', 'holiday']","[-118.25586, 33.864851]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5407927']]",,1.0,locality,2020-12-12 08:00:00+00:00,active,America/Los_Angeles,Winter Break,2020-09-03 22:16:20+00:00,,,"[{'entity_id': 'gZfz6bSBwuFSXjmw533bMr', 'name': 'California State University, Dominguez Hills', 'type': 'venue', 'formatted_address': '1000 East Victoria Street\nCarson, CA 90747\nUnited States of America'}]",,12557.0,,False,72,"California State University, Dominguez Hills",-118.25586,33.864851,holiday,in-person,not_estimated,False
