id,title,category,description,duration,start,end,predicted_end,first_seen,labels,location,place_hierarchies,timezone,entities,phq_attendance,rank,local_rank,aviation_rank
TJuqKutFtmpirSSEro,C2E2,expos,"C2E2 stands for the Chicago Comic and Entertainment Expo. It’s the largest pop culture convention in the Midwest. C2E2 espouses that all nerds need a place to call home. Whether you’re a fan of comic books, cosplay, video games, anime, TV shows, movies, books, wrestling, comedy, or anything else – C2E2 is your home for good and geeky times.",259199,2021-12-10 06:00:00+00:00,2021-12-13 05:59:59+00:00,,2021-02-02 01:56:31+00:00,"['comic', 'entertainment', 'expo', 'gaming']","[-87.617028, 41.85122]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4906683'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'zz65ptRjmKD8A3zqTUhKHf', 'name': 'McCormick Place', 'type': 'venue', 'formatted_address': '2301 South King Drive\nChicago, IL 60616\nUnited States of America'}]",90000,89,100,65
fhtNRD65bAYfupiMKQ,CSS & Seed Expo,expos,"The CSS & Seed Expo aims to be an effective voice of action in all matters concerning the development, marketing and movement of seed, associated products and services throughout the world. It promotes the development of better seed to produce better crops for a better quality of life.",345599,2021-12-06 06:00:00+00:00,2021-12-10 05:59:59+00:00,,2020-11-01 22:38:34+00:00,"['agriculture', 'expo']","[-87.63678, 41.884468]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'rBqH7gVRFkmjYCsXb9kEN9', 'name': 'Hyatt Regency Chicago', 'type': 'venue', 'formatted_address': '151 North Wacker Drive\nChicago, IL 60606\nUnited States of America'}]",3000,60,69,51
4bAQWorBPdShC6DSXK,Midwest Furfest,expos,,205200,2021-12-03 15:00:00+00:00,2021-12-06 00:00:00+00:00,,2021-03-19 07:34:25+00:00,"['animal', 'expo']","[-87.860498, 41.979255]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4908179']]",America/Chicago,"[{'entity_id': 'xACmPxB2DHM3Vev88KGVCD', 'name': 'Donald E. Stephens Convention Center', 'type': 'venue', 'formatted_address': '5555 North River Road\nRosemont, IL 60018\nUnited States of America'}]",5000,64,81,51
nzVdU3wnSzUtU6bGPf,Windy City Podiatry Conference,conferences,"The Windy City Podiatry Conference is a non-profit platform whose mission is to be a supportive, global network of members, colleagues and friends, which enhances the quality of life for patients with foot, ankle and leg disorders through innovative education, research and service.",259199,2021-12-03 06:00:00+00:00,2021-12-06 05:59:59+00:00,,2020-11-09 03:52:53+00:00,"['conference', 'health', 'medical', 'seminar']","[-88.03489, 42.029549]","[['6295630', '6255149', '6252001', '4896861', '4890213', '4916288'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4896075']]",America/Chicago,"[{'entity_id': 'dku27ZvyqAZZtQQdRQRvjy', 'name': 'Chicago Marriott Schaumburg', 'type': 'venue', 'formatted_address': '50 N Martingale Rd\nSchaumburg, IL 60173'}]",1000,50,73,42
pJhaxZb67FfjGLRV62,American Epilepsy Society Annual Meeting,conferences,"The AES Annual Meeting offers high-quality educational programming across diverse work settings, professional roles, and experience levels",431999,2021-12-03 06:00:00+00:00,2021-12-08 05:59:59+00:00,,2019-06-17 02:07:53+00:00,"['conference', 'education', 'health', 'medical']","[-87.617028, 41.85122]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4906683'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'zz65ptRjmKD8A3zqTUhKHf', 'name': 'McCormick Place', 'type': 'venue', 'formatted_address': '2301 South King Drive\nChicago, IL 60616\nUnited States of America'}, {'entity_id': '7ckbfjckRLhfbq84ZdXtZ', 'name': 'American Epilepsy Society Annual Meeting', 'type': 'event-group', 'formatted_address': None}]",5000,64,75,55
qfbeUT3ofjCsDSKeM2,One of a Kind Holiday Show,expos,"A one-of-a-kind shopping experience that supports the creative community and hundreds of talented artists, makers and designers. Shop handmade products from various talented artists while you enjoy some food and entertainment.",345599,2021-12-02 06:00:00+00:00,2021-12-06 05:59:59+00:00,,2021-01-06 00:17:29+00:00,"['entertainment', 'expo', 'food', 'sales']","[-87.635444, 41.888543]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': '7dNTrX9RxKZMvkSGiNynMp', 'name': 'The Mart', 'type': 'venue', 'formatted_address': '222 West Merchandise Mart Plaza #470\nChicago, IL 60654\nUnited States of America'}]",20000,76,85,61
x7gRbcWhdoRYG9cy7q,Radiological Society of North America - Scientific Assembly and Meeting,conferences,,378000,2021-11-28 15:00:00+00:00,2021-12-03 00:00:00+00:00,,2020-01-16 05:10:22+00:00,"['conference', 'health', 'medical', 'science']","[-87.617028, 41.85122]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4906683'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'zz65ptRjmKD8A3zqTUhKHf', 'name': 'McCormick Place', 'type': 'venue', 'formatted_address': '2301 South King Drive\nChicago, IL 60616\nUnited States of America'}]",5000,64,75,58
cDajhpFsPSuXNXMYnT,RSNA Annual Meeting,conferences,"The Radiological Society of North America Scientific Assembly and Annual Meeting convenes radiology professionals from around the globe to gather knowledge through educational courses, explore the latest innovations presented by technical exhibitors, discover groundbreaking research from scientific paper presentations, and participate in networking opportunities.",518399,2021-11-28 06:00:00+00:00,2021-12-04 05:59:59+00:00,,2019-05-22 23:35:54+00:00,"['conference', 'health', 'medical', 'technology']","[-87.617028, 41.85122]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4906683'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'zz65ptRjmKD8A3zqTUhKHf', 'name': 'McCormick Place', 'type': 'venue', 'formatted_address': '2301 South King Drive\nChicago, IL 60616\nUnited States of America'}, {'entity_id': '7dGkwcpZmHpsdSgE32Ribr', 'name': 'RSNA Annual Meeting', 'type': 'event-group', 'formatted_address': None}]",50252,84,95,93
pmT3hswY5JBA6GAqvp,Muscle Car & Corvette Nationals,expos,"Muscle Car & Corvette Nationals, we provide the ultimate gathering place for enthusiasts, young and old, who have a passion for horsepower. We host this indoor showcase for the cars that have become a part of our lives and to provide a place to revive past memories and friendships while opening the door to many new memories and friendships.",172799,2021-11-20 06:00:00+00:00,2021-11-22 05:59:59+00:00,,2019-12-13 19:49:56+00:00,"['automotive', 'expo']","[-87.860498, 41.979255]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4908179']]",America/Chicago,"[{'entity_id': 'xACmPxB2DHM3Vev88KGVCD', 'name': 'Donald E. Stephens Convention Center', 'type': 'venue', 'formatted_address': '5555 North River Road\nRosemont, IL 60018\nUnited States of America'}]",4000,62,79,48
VkeRjLionsL95su3Em,PLMA Live! Privates Label Week,expos,"The expo aims to give access to the growing private label market in US and Canada, where retailers and wholesalers could source their private label programs from food, snacks and beverages to household to general merchandise, and more!",259199,2021-11-14 06:00:00+00:00,2021-11-17 05:59:59+00:00,,2020-10-18 23:51:37+00:00,"['business', 'expo']","[-87.860498, 41.979255]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4908179']]",America/Chicago,"[{'entity_id': 'xACmPxB2DHM3Vev88KGVCD', 'name': 'Donald E. Stephens Convention Center', 'type': 'venue', 'formatted_address': '5555 North River Road\nRosemont, IL 60018\nUnited States of America'}]",5000,64,81,46
qCrZwShTgvx7jVckum,Quality Show,expos,,198000,2021-10-26 15:00:00+00:00,2021-10-28 22:00:00+00:00,,2019-12-10 23:44:51+00:00,"['education', 'expo']","[-87.860498, 41.979255]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4908179']]",America/Chicago,"[{'entity_id': 'xACmPxB2DHM3Vev88KGVCD', 'name': 'Donald E. Stephens Convention Center', 'type': 'venue', 'formatted_address': '5555 North River Road\nRosemont, IL 60018\nUnited States of America'}]",20000,76,93,71
r6X7ucyqyzKe3HEN4g,The Assembly Show,expos,,205200,2021-10-26 14:00:00+00:00,2021-10-28 23:00:00+00:00,,2019-12-05 22:34:06+00:00,"['business', 'expo', 'industrial', 'technology']","[-87.860498, 41.979255]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4908179']]",America/Chicago,"[{'entity_id': 'xACmPxB2DHM3Vev88KGVCD', 'name': 'Donald E. Stephens Convention Center', 'type': 'venue', 'formatted_address': '5555 North River Road\nRosemont, IL 60018\nUnited States of America'}]",20000,76,93,58
8kJhfbAnmqbFq8ZdGX,International Conference on Mechanical and Aerospace Engineering,conferences,,118800,2021-10-22 14:00:00+00:00,2021-10-23 23:00:00+00:00,,2021-01-28 14:56:12+00:00,"['conference', 'education', 'industrial', 'technology']","[-87.635633, 41.882747]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'U3fxHyAi5yJFmCvqskDRuX', 'name': 'International Conference on Mechanical and Aerospace Engineering', 'type': 'event-group', 'formatted_address': '111 W Adams St, Chicago, IL 60603, USA'}]",1000,50,60,40
ApNUKwcXCuiXVZaHHR,International Conference on Economics and Business Management,conferences,,118800,2021-10-22 14:00:00+00:00,2021-10-23 23:00:00+00:00,,2021-02-10 03:24:02+00:00,"['business', 'conference', 'education']","[-87.635633, 41.882747]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'TNPuR7vTSnZifsni2j9iEp', 'name': 'International Conference on Economics and Business Management', 'type': 'event-group', 'formatted_address': '111 W Adams St, Chicago, IL 60603, USA'}]",5000,64,74,41
zXeg3XqyRQs2m6ZLq3,International Conference on Recent Advances in Engineering and Technology,conferences,,118800,2021-10-22 14:00:00+00:00,2021-10-23 23:00:00+00:00,,2021-01-29 05:23:16+00:00,"['conference', 'industrial', 'technology']","[-87.635633, 41.882747]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'Ze4nVSMSSJqQyLCVMKuDha', 'name': 'International Conference on Recent Advances in Engineering and Technology', 'type': 'event-group', 'formatted_address': '111 W Adams St, Chicago, IL 60603, USA'}]",1000,50,60,39
APySzK7fpCY4bqJAmb,Annual Business Conference,conferences,,291600,2021-10-17 14:00:00+00:00,2021-10-20 23:00:00+00:00,,2020-10-04 13:57:44+00:00,"['business', 'conference']","[-87.633089, 41.878979]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'LEW6bG6gt2qeisjc4T9aZv', 'name': 'JW Marriott Chicago', 'type': 'venue', 'formatted_address': '151 West Adams Street\nChicago, IL 60603\nUnited States of America'}]",1000,50,59,39
2jhcz6R8V7nt8953Jt,The Makeup Show Chicago,expos,"Connect, Collaborate and Create at The Makeup Show, a beauty event not to be missed!",111600,2021-10-16 15:00:00+00:00,2021-10-17 22:00:00+00:00,,2019-12-13 02:22:03+00:00,"['expo', 'fashion']","[-87.657478, 41.88633]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'h7WrDmGACsGaWk6AugkDFP', 'name': 'Revel Fulton Market', 'type': 'venue', 'formatted_address': '1215 West Fulton Market\nChicago, IL 60607\nUnited States of America'}]",20000,76,87,65
8hxDYqmMZy74VVZ9gx,WEFTEC,expos,The Water Environment Federation's Technical Exhibition and Conference is the largest annual water quality event in the world.,518399,2021-10-16 05:00:00+00:00,2021-10-22 04:59:59+00:00,,2019-08-21 02:27:22+00:00,"['conference', 'expo', 'technology']","[-87.617028, 41.85122]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4906683'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'zz65ptRjmKD8A3zqTUhKHf', 'name': 'McCormick Place', 'type': 'venue', 'formatted_address': '2301 South King Drive\nChicago, IL 60616\nUnited States of America'}, {'entity_id': '39XhfkXWLpqDGTUZznAnKXx', 'name': 'WEFTEC', 'type': 'event-group', 'formatted_address': None}]",20740,76,88,75
LS39ZS3aSUyTqAerPH,Reef-A-Palooza - Chicago,expos,"America's Largest Saltwater Aquarium Show - The Reef-A-Palooza Chicago provides the attendees with the opportunity immerse themselves with the latest products and hottest corals on the showroom floor, create vital connections by socializing with speakers, business owners, industry leaders, authors, scientists and hobbyists, explore products and technologies, purchase the hottest new corals or see new cutting-edge equipment, and much more.",172799,2021-10-16 05:00:00+00:00,2021-10-18 04:59:59+00:00,,2020-10-16 04:08:06+00:00,"['business', 'expo', 'marine']","[-88.040891, 42.060676]","[['6295630', '6255149', '6252001', '4896861', '4890213', '4916288'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4908052']]",America/Chicago,"[{'entity_id': 'J2srWihAKstn8jpFFEEHdZ', 'name': 'Renaissance Schaumburg Convention Center Hotel', 'type': 'venue', 'formatted_address': 'Thoreau Drive North\nSchaumburg, IL 60173\nUnited States of America'}]",5100,64,83,43
kj9667TEqHwc47XEjX,ASDS Annual Meeting,expos,,291600,2021-10-14 14:00:00+00:00,2021-10-17 23:00:00+00:00,,2019-12-19 06:32:48+00:00,"['expo', 'health', 'medical']","[-87.622521, 41.887667]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'FMtvGaRezJYa8BaUmS3p89', 'name': 'Hyatt Regency Chicago', 'type': 'venue', 'formatted_address': '151 East Upper Wacker Drive\nChicago, IL 60601\nUnited States of America'}]",5000,64,71,55
ydjyjARQPqkBHYjd3d,Pri-Med Midwest Conference,conferences,,291600,2021-10-13 14:00:00+00:00,2021-10-16 23:00:00+00:00,,2020-11-12 02:01:23+00:00,"['conference', 'health', 'medical']","[-87.860498, 41.979255]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4908179']]",America/Chicago,"[{'entity_id': 'xACmPxB2DHM3Vev88KGVCD', 'name': 'Donald E. Stephens Convention Center', 'type': 'venue', 'formatted_address': '5555 North River Road\nRosemont, IL 60018\nUnited States of America'}]",5000,64,81,56
9BnAW8tPVESoScC4R3,Process Expo,expos,,288000,2021-10-12 14:00:00+00:00,2021-10-15 22:00:00+00:00,,2020-01-15 21:59:16+00:00,"['expo', 'packaging', 'product', 'technology']","[-87.616478, 41.853742]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4906683']]",America/Chicago,"[{'entity_id': 'PfnWmiMGAz6QvW77DRHW3t', 'name': 'Process Expo', 'type': 'event-group', 'formatted_address': None}]",9650,70,81,68
L0YvwOeoWKn5,NACS Show,expos,,291600,2021-10-05 14:00:00+00:00,2021-10-08 23:00:00+00:00,,2017-07-27 08:29:27+00:00,"['business', 'expo', 'industrial', 'technology']","[-87.617028, 41.85122]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4906683'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'zz65ptRjmKD8A3zqTUhKHf', 'name': 'McCormick Place', 'type': 'venue', 'formatted_address': '2301 South King Drive\nChicago, IL 60616\nUnited States of America'}, {'entity_id': 'HSr6q7rz5tQMX8uZT58mkW', 'name': 'The NACS Show', 'type': 'event-group', 'formatted_address': '285 International Blvd., N.W.\n30313 Atlanta\nUSA\nAmerica'}]",5000,64,75,52
rmk9yA3DzGacqM2E6B,NeoCon,expos,"The NeoCon World's Trade Fair is North America's largest interior design and facilities management conference, with more than 1,200 exhibiting companies and 1.2 million sf of exhibit space. The annual NeoCon offers building design professionals state-of-the-art interior products for office, healthcare, residential, institutional, and government buildings.",259199,2021-10-04 05:00:00+00:00,2021-10-07 04:59:59+00:00,,2019-06-11 09:35:09+00:00,"['construction', 'design', 'expo', 'furniture']","[-87.635483, 41.88849]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'dmNuugTZtBqJdFLki7yqVa', 'name': 'Merchandise Mart Expocenter', 'type': 'venue', 'formatted_address': 'Ste. 470, The Merchandise Mart, 200 Merchandise Mart Drive\nChicago, 60654\nUnited States of America'}]",50000,84,93,80
UDN6EcjLC5pUSLWGE9,Detroit Tigers vs Chicago White Sox,sports,,0,2021-10-03 19:10:00+00:00,2021-10-03 19:10:00+00:00,2021-10-03 22:00:00+00:00,2020-07-11 18:30:09+00:00,"['baseball', 'mlb', 'sport']","[-87.633752, 41.829902]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4906683']]",America/Chicago,"[{'entity_id': 'K7HL2ji8XsSh7P2wmqiyBH', 'name': 'Guaranteed Rate Field', 'type': 'venue', 'formatted_address': '333 West 35th Street\nChicago, IL 60616\nUnited States of America'}]",22381,77,90,83
wdmCEigkPowV89iMtB,Detroit Tigers vs Chicago White Sox,sports,,0,2021-10-02 23:10:00+00:00,2021-10-02 23:10:00+00:00,2021-10-03 02:00:00+00:00,2020-07-11 18:30:09+00:00,"['baseball', 'mlb', 'sport']","[-87.633752, 41.829902]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4906683']]",America/Chicago,"[{'entity_id': 'K7HL2ji8XsSh7P2wmqiyBH', 'name': 'Guaranteed Rate Field', 'type': 'venue', 'formatted_address': '333 West 35th Street\nChicago, IL 60616\nUnited States of America'}]",23311,77,91,83
urTPv3E5DaDkGDXiGB,Trinity Health Freedom Expo,expos,,118800,2021-10-02 14:00:00+00:00,2021-10-03 23:00:00+00:00,,2021-03-09 00:38:19+00:00,"['expo', 'health']","[-87.789206, 41.555607]","[['6295630', '6255149', '6252001', '4896861', '4916565', '4913723'], ['6295630', '6255149', '6252001', '4896861', '4916565', '4898015']]",America/Chicago,"[{'entity_id': '7WWusQcmynpzBmXbss9qfw', 'name': 'Tinley Park Convention Center', 'type': 'venue', 'formatted_address': '18451 Convention Center Drive\nTinley Park, IL 60477\nUnited States of America'}]",1000,50,75,39
45UxHsMGvceY6T6RW5,United Dance Merchants of America,expos,United Dance Merchants of America (UDMA) is a member organization of respected dance industry vendors who provide products and services to the dance community. We do this through shows and events while promoting our members and creating a space for them to share ideas and resources.,172799,2021-10-02 05:00:00+00:00,2021-10-04 04:59:59+00:00,,2020-09-15 07:38:59+00:00,"['entertainment', 'expo', 'performing-arts', 'training']","[-88.040891, 42.060676]","[['6295630', '6255149', '6252001', '4896861', '4890213', '4916288'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4908052']]",America/Chicago,"[{'entity_id': 'J2srWihAKstn8jpFFEEHdZ', 'name': 'Renaissance Schaumburg Convention Center Hotel', 'type': 'venue', 'formatted_address': 'Thoreau Drive North\nSchaumburg, IL 60173\nUnited States of America'}]",6300,66,85,46
94Jnz84CSHwVevihvK,Enrique Iglesias and Ricky Martin (Rescheduled from 10/2/2020),concerts,,0,2021-10-02 00:30:00+00:00,2021-10-02 00:30:00+00:00,,2020-03-12 00:41:09+00:00,"['concert', 'music']","[-87.88783, 42.005259]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4908179'], ['6295630', '6255149', '6252001', '4896861', '4890213', '4916288']]",America/Chicago,"[{'entity_id': 'sZ9ENd2CBSZDuesttqwrVe', 'name': 'Allstate Arena', 'type': 'venue', 'formatted_address': '6920 Mannheim Road\nRosemont, IL 60018\nUnited States of America'}]",16692,74,95,58
XV7FWk2Ai7dvs676mw,Detroit Tigers vs Chicago White Sox,sports,,0,2021-10-02 00:10:00+00:00,2021-10-02 00:10:00+00:00,2021-10-02 03:00:00+00:00,2020-07-11 18:30:08+00:00,"['baseball', 'mlb', 'sport']","[-87.633752, 41.829902]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4906683']]",America/Chicago,"[{'entity_id': 'K7HL2ji8XsSh7P2wmqiyBH', 'name': 'Guaranteed Rate Field', 'type': 'venue', 'formatted_address': '333 West 35th Street\nChicago, IL 60616\nUnited States of America'}]",19340,76,89,83
WnfgAGmrKbey2bt6CH,PEI Convention,expos,"The Petroleum Equipment Institute convention is full of learning, networking, buying and selling–all geared to help attendees to grow your bottom line  in the fuel retailing industry.",345599,2021-10-01 05:00:00+00:00,2021-10-05 04:59:59+00:00,,2019-06-11 03:24:57+00:00,"['business', 'expo', 'sales']","[-87.617028, 41.85122]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4906683'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'zz65ptRjmKD8A3zqTUhKHf', 'name': 'McCormick Place', 'type': 'venue', 'formatted_address': '2301 South King Drive\nChicago, IL 60616\nUnited States of America'}, {'entity_id': '34zEs2EXbtcwZ2FMxf3Pvi6', 'name': 'PEI Convention', 'type': 'event-group', 'formatted_address': None}]",22000,77,88,71
f3joG6pmCXnbp8Xnqb,Windy City Ski And Snowboard Show,expos,The expo will feature the top manufacturer reps in the industry along with the top sellers in 2020. There will also be prizes and lift ticket giveaways with a movie theater premiere.,194400,2021-09-24 15:00:00+00:00,2021-09-26 21:00:00+00:00,,2020-09-14 13:46:42+00:00,"['expo', 'industrial', 'product']","[-88.040891, 42.060676]","[['6295630', '6255149', '6252001', '4896861', '4890213', '4916288'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4908052']]",America/Chicago,"[{'entity_id': 'J2srWihAKstn8jpFFEEHdZ', 'name': 'Renaissance Schaumburg Convention Center Hotel', 'type': 'venue', 'formatted_address': 'Thoreau Drive North\nSchaumburg, IL 60173\nUnited States of America'}]",4410,63,82,47
CWBnwuN676cwp87yBf,Filter Photo Festival,expos,,378000,2021-09-22 14:00:00+00:00,2021-09-26 23:00:00+00:00,,2021-03-12 23:31:25+00:00,"['craft', 'expo']","[-87.672834, 41.889095]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398']]",America/Chicago,"[{'entity_id': 'xjjWPDrN7JkAvf7Yaw6iBG', 'name': 'Filter Photo Festival', 'type': 'event-group', 'formatted_address': '163 E Walton Pl, Chicago, IL 60611'}]",3500,61,72,49
rv6HKMa6bbn9nyb8LG,RotoPlas,expos,,291600,2021-09-20 14:00:00+00:00,2021-09-23 23:00:00+00:00,,2020-09-30 18:12:55+00:00,"['expo', 'industrial', 'technology']","[-87.860498, 41.979255]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4908179']]",America/Chicago,"[{'entity_id': 'xACmPxB2DHM3Vev88KGVCD', 'name': 'Donald E. Stephens Convention Center', 'type': 'venue', 'formatted_address': '5555 North River Road\nRosemont, IL 60018\nUnited States of America'}]",3500,61,78,48
6K9RRFgkDZieqebGev,Great Food Expo,expos,,111600,2021-09-18 15:00:00+00:00,2021-09-19 22:00:00+00:00,,2020-10-06 09:38:21+00:00,"['business', 'expo', 'food']","[-87.860498, 41.979255]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4908179']]",America/Chicago,"[{'entity_id': 'xACmPxB2DHM3Vev88KGVCD', 'name': 'Donald E. Stephens Convention Center', 'type': 'venue', 'formatted_address': '5555 North River Road\nRosemont, IL 60018\nUnited States of America'}]",3000,60,77,44
EWLwHKLZX8Y5944QsM,Chicago Ultimate Women's Expo,expos,,111600,2021-09-18 15:00:00+00:00,2021-09-19 22:00:00+00:00,,2019-12-05 14:00:31+00:00,"['business', 'expo', 'fashion']","[-87.860498, 41.979255]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4908179']]",America/Chicago,"[{'entity_id': 'xACmPxB2DHM3Vev88KGVCD', 'name': 'Donald E. Stephens Convention Center', 'type': 'venue', 'formatted_address': '5555 North River Road\nRosemont, IL 60018\nUnited States of America'}]",12000,72,89,64
h9G8qsaxPvD9w7zWuc,CABDA Expo,expos,,115200,2021-09-15 14:00:00+00:00,2021-09-16 22:00:00+00:00,,2020-12-25 13:50:33+00:00,"['expo', 'industrial', 'technology']","[-88.040891, 42.060676]","[['6295630', '6255149', '6252001', '4896861', '4890213', '4916288'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4908052']]",America/Chicago,"[{'entity_id': 'J2srWihAKstn8jpFFEEHdZ', 'name': 'Renaissance Schaumburg Convention Center Hotel', 'type': 'venue', 'formatted_address': 'Thoreau Drive North\nSchaumburg, IL 60173\nUnited States of America'}]",3000,60,78,46
4498u6bRWYhZacgQfR,FABTECH 2021,expos,,345599,2021-09-13 05:00:00+00:00,2021-09-17 04:59:59+00:00,,2020-11-24 20:05:15+00:00,"['expo', 'industrial', 'technology']","[-87.61588, 41.850324]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4906683']]",America/Chicago,[],14483,73,85,81
GGuGbMsxCFpiQ3GZ8y,IECSC Chicago,expos,"International Esthetics Cosmetics and Spa Conference is an event dedicated to the spa and beauty industry. It attracts hairdressers, nail technicians, estheticians, salon owners, beauty school instructors and students, plus manufacturer and distributor personnel each year.",259199,2021-09-11 05:00:00+00:00,2021-09-14 04:59:59+00:00,,2021-01-05 23:40:36+00:00,"['business', 'conference', 'expo', 'fashion', 'health']","[-87.860498, 41.979255]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4908179']]",America/Chicago,"[{'entity_id': 'xACmPxB2DHM3Vev88KGVCD', 'name': 'Donald E. Stephens Convention Center', 'type': 'venue', 'formatted_address': '5555 North River Road\nRosemont, IL 60018\nUnited States of America'}]",60000,86,100,83
Q6R8cmPvPWhFFB4yx8,Americas Beauty Show,expos,"Americas Beauty Show is an international event promoting the beauty and cosmetics industries. Salon professionals and owners, aspiring students and teachers, headliners and educators, leading product manufacturers and distributors gather together to showcase and network their latest products.",259199,2021-09-11 05:00:00+00:00,2021-09-14 04:59:59+00:00,,2021-03-04 21:42:35+00:00,"['business', 'expo', 'fashion']","[-87.860498, 41.979255]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4908179']]",America/Chicago,"[{'entity_id': 'xACmPxB2DHM3Vev88KGVCD', 'name': 'Donald E. Stephens Convention Center', 'type': 'venue', 'formatted_address': '5555 North River Road\nRosemont, IL 60018\nUnited States of America'}]",60000,86,100,68
MPzX7YkExRnHqsYiWK,Worlds Fair of Money,expos,,378000,2021-09-10 14:00:00+00:00,2021-09-14 23:00:00+00:00,,2019-08-18 18:37:39+00:00,"['business', 'craft', 'expo']","[-87.860498, 41.979255]","[['6295630', '6255149', '6252001', '4896861', '4888671', '4887398'], ['6295630', '6255149', '6252001', '4896861', '4888671', '4908179']]",America/Chicago,"[{'entity_id': 'xACmPxB2DHM3Vev88KGVCD', 'name': 'Donald E. Stephens Convention Center', 'type': 'venue', 'formatted_address': '5555 North River Road\nRosemont, IL 60018\nUnited States of America'}]",14000,73,90,67
